"uid","asin","title","stars","reviews","price","category","isBestSeller","boughtInLastMonth"
294935,"B07JLZPPQY","by Stokke BedBox, Pink Lemonade - Kid's Ride-On Suitcase & In-Flight Bed - Help Your Child Relax & Sleep on the Plane - Approved by Many Airlines - Best for Ages 3-7",4.3,346,229,"Luggage","False",50
294940,"B0CBV38YQC","Luggage Carry On Suitcase Sets, Expandable PP Hard Shell Suitcase with Spinner Wheels,Travel Luggage with TSA Locks 22x14x9 Airline Approved",4.3,254,99.99,"Luggage","False",200
294941,"B07MX59DVB","Alpha 3 Garment Bag 4 Wheeled Carry-On Luggage - 22 Inch Dress or Suit Bag for Men and Women",4.3,20,950,"Luggage","False",0
294942,"B0CDNXXB5R","ZDX Luggage, Ocean, Carry-On 22 Inch",4.6,113,499,"Luggage","False",0
294943,"B0776SG3ZN","luggage Patriot II 15.6-Inch, Black",4.6,802,153.34,"Luggage","False",100
294944,"B0BVV2BZ5G","3 Piece Expandable ABS Hardshell Luggage Sets Spinner Wheel Suitcase TSA Lock Suit Case, Ivory/Brown, 20/24/28 Inch",4.5,132,127.7,"Luggage","False",100
294945,"B00CBT5F44","Melbourne Hardside Expandable Spinner Wheel Luggage, Turquoise, Carry-On 20-Inch",4.5,983,48.8,"Luggage","False",200
294946,"B0791176BS","7272 Energie Hardside Luggage Carry-On Luggage With Spinner Wheels & TSA Lock, Black, 19”",4.5,1055,108.99,"Luggage","False",100
294947,"B0C7V5TPWR","Underseat Carry On Wheeled - 16” Multi-functional Lightweight Overnight Rolling Underseater Bag, Carry-on Bag with Wheels Suitcase for Women Men Travel Business, Black",4.8,23,88.99,"Luggage","False",200
294948,"B0BGSBZS48","Carry On Luggage,PC Hardside Suitcase with Front Pocket, USB Charging Port,Spinner Trolley for Luggage with TSA Locks (Black, Carry-On 20-lnch)",4.1,69,188.97,"Luggage","False",100
294949,"B015DC2TB2","Melbourne Hardside Expandable Spinner Wheel Luggage, White, 2-Piece Set (20/28)",4.2,676,128.15,"Luggage","False",100
294950,"B085B4D84X","Aviron Bay Expandable Softside Luggage with Spinner Wheels, Purple, 30-Inch",3.9,4208,74.99,"Luggage","False",200
294951,"B079Z11Y75","MISSLO 43"" Gusseted Travel Garment Bag with Accessories Zipper Pocket Breathable Suit Garment Cover for Shirts Dresses Coats, Black",4.5,9353,9.99,"Luggage","False",1000
294956,"B0BDLN3SKZ","Carry on luggage with Spinner Wheels, Hardside Lightweight 20in carry on suitcase checked luggage TSA Lock(Beige)",4.4,207,99.99,"Luggage","False",200
294957,"B0BRSX4YGF","Helium DLX Softside Expandable Luggage with Spinner Wheels, Navy Blue, Checked-Medium 25 Inch",4.4,145,169.99,"Luggage","False",100
294958,"B00CBT5IT6","Journey Softside Upright Luggage Set, Expandable, Charcoal, 4-Piece (14/19/24/28)",4,3133,118.35,"Luggage","False",200
294959,"B07Y5ZK15H","Suit Luggage Garment Bag with Shoulder Strap, Suit Carry on Bag Hanging Suitcase Garment Bags for Men Women Business Travel",4.3,751,37.99,"Luggage","False",500
294960,"B0B1LPRDVG","20 Inch Carry On Luggage Airline Approved, Lightweight PC Hardside Suitcase with Spinner Wheels & TSA Lock,Rolling luggage bags for Weekender,Carry-On 20-Inch(Ivory White)",4.5,850,139.99,"Luggage","False",100
294961,"B0BXPBVCKQ","Luggage Hard Shell Luggage Set with Spinner Wheels, TSA Lock, 20 24 28 inch Travel Suitcase Sets (Light Green, 3 Piece Set)…",4.5,706,179.99,"Luggage","False",100
294962,"B072JVR7RL","Underseat Carry-On Rolling Travel Luggage Bag, 14 Inches, Navy Blue",4.6,8229,76.13,"Luggage","False",100
294963,"B0BVY8NTBD","Rolling Garment Bags, Large Garment Duffle Bag with Wheels, 3 in 1 Garment Suit Luggage Bag for Women Men Business Travel Weekender, Black",4.3,54,139.99,"Luggage","False",100
294964,"B085WT3DGX","Rhapsody Softside Underseat Carry On Cabin Spinner, Black, Wide 16-Inch",4.4,81,419,"Luggage","False",0
294965,"B07MMMJP3P","Alpha 3 Extended Trip Expandable 4-Wheeled Packing Case Suitcase - Great for Extended Travel of Shared Packing - Rolling Luggage for Men and Women - Black",3.9,13,1395,"Luggage","False",0
294966,"B0BWMQ1CNQ","Harper Luggage, Black, 20-Inch Carry-On",4.4,41,44,"Luggage","False",300
294967,"B07Z5GJDK4","3-D Hardshell Ride On Suitcase Scooter for Kids - Cute Lightweight Kids Luggage with Wheels - Fun LED Lights",4.2,449,134.99,"Luggage","False",100
294971,"B0CJ6FWM9K","24 inch Carry on Luggage with TSA Lock, Hardside Durable Expandable ABS Suitcase with Spinner Wheels, Portable Ligthweight Hard Shell Luggage for Travel, Business(Black)(Gold)",0,0,99.99,"Luggage","False",0
294972,"B074ZWWVQQ","4 Kix Expandable Softside Luggage, Teal, Underseater",4.7,2581,89.99,"Luggage","False",100
294973,"B0B1TWR88B","Kids Luggage With Wheels For Girls, Unicorn Kids Luggage Set, Childrens Luggage For Girls With Wheels, Kids Suitcases With Wheels For Girl, Toddler Suitcase For Girls, Travel Luggage For Kids",4.4,93,62.97,"Luggage","False",200
294974,"B0BV9YPH6J","Rolling Garment Bag with Wheels, Garment Bags with Built-in TSA Lock, 22 Inch Travel Garment Bag Suitcase Luggage 2 in 1 for Business Travel Essentials Black",4.4,50,165.95,"Luggage","False",100
294975,"B0BKPTLDM2","Carry On Luggage, PC Hardside Suitcase Airline Approved, 20 Inch Carryon Luggage with Spinner Wheels, Travel Luggage Hard Shell Lightweight Rolling Suitcases for Men Women,Black",4.5,243,96.99,"Luggage","False",200
294976,"B07BMBRPKH","Luggage Maxlite 5 Softside Lightweight Rolling Underseat Compact Carry on Upright 2 Wheel Bag, Men and Women, Black, 15-Inch",4.5,1219,179.99,"Luggage","False",100
294977,"B0B6M18S1F","Sky Max 2.0 Softside Expandable Luggage with Spinner Wheels, Blue, 3 Piece Set",4.3,228,228.36,"Luggage","False",50
294978,"B0BGP6LLQH","2 Piece Luggage Sets, Expandable 20 inch Carry on Luggage Airline Approved, Lightweight Carry on Suitcase with Spinner Wheels, Family Travel Suitcase Set with Duffle Bag -Gray",4.1,97,95.99,"Luggage","False",100
294979,"B093Y47X6L","Kids' Disney Softside Upright Luggage, Telescoping Handles, Frozen, Carry-On 18-Inch",4.8,4336,35.49,"Luggage","True",400
294980,"B09RNCJJB8","Maxlite Air Hardside Expandable Luggage, 8 Spinner Wheels, Lightweight Hard Shell Polycarbonate, Black, Carry-On 21-Inch",4.2,1430,144.49,"Luggage","False",100
294981,"B09YXQNJCG","Lightweight Hardside Luggage 8 Spinner Silent Wheels Travel Suitcase, Off White, Carry-On 20-Inch",4.5,85,189.99,"Luggage","False",100
294982,"B07THMKNPH","Women's Alma Hardside Spinner Luggage, TSA-Approved, Midnight Blue, 3-Piece Set (20/24/28)",4.6,614,187.98,"Luggage","False",100
294983,"B017993CKY","Silverwood Polycarbonate Hardside Expandable Spinner Luggage, Brushed Metal, Checked-Large 30-Inch",4.4,208,157.8,"Luggage","False",50
294984,"B0BRW4QPP8","Garment Bag for Travel, Convertible Carry on Garment Duffel Bag for Men 3Pcs, Faux Leather Waterproof Large Weekender Bag for Men 2 in 1 Hanging Suitcase Suit Dress Business Travel Bag",4.1,189,49.98,"Luggage","False",400
294985,"B07XRVPPLN","Split Roller 110L - Black, One Size",4.6,272,265,"Luggage","False",50
294986,"B07QYGJQLY","Crew Versapack Softside Rolling Underseat Carry-on Bag, Men and Women, Patriot Blue, 16-Inch",4.5,238,195.49,"Luggage","False",50
294987,"B0BXD8PG8D","Retrogade Luggage Expandable 8-Wheel Spinner Lightweight Hardside Suitcase, Botanical Green, 28-inch Checked",4.7,63,149.99,"Luggage","False",100
294988,"B07QYC261W","Crew Versapack Deluxe Tote",4.6,764,110.49,"Luggage","False",100
294989,"B07C242KVD","Kids Carry On Luggage Set, 18"" Hardside Rolling Suitcase W/Spinner Wheels, Hard Shell Travel Luggage W/Backpack for Boys Toddlers Children",4.7,1858,69.95,"Luggage","False",200
294990,"B09H7LPV13","Omni 2 Hardside Expandable Luggage with Spinner Wheels, 2-Piece Set (20/24), Midnight Black",4.5,121,208.25,"Luggage","False",50
294991,"B0C5HJSSLG","Luggage 20 Inch Carry On Luggage Sets, Expandable Suitcase Set with Spinner Wheel and TSA Lock, Hard Shell 3 Piece Luggage Sets for Travel",4.6,223,99.99,"Luggage","False",200
294992,"B07Q866LDF","Subterra PowerShuttle Electronics Carrying Case",4.8,4297,32,"Luggage","False",700
294993,"B0C3C114FS","Carry On Garment Duffel Bag for Travel, Convertible Garment Bag Backpack for Men Women, Waterproof 4 in 1 Hanging Dress Suitcase Suit Travel Bag with Shoe Compartment, Large Weekender Bag-Dark Grey",4.2,137,49.99,"Luggage","False",300
294994,"B00FB4X840","Pasadena Softside Spinner Wheel Luggage, Turquoise, Carry-On 20-Inch",4,2932,37.3,"Luggage","False",300
294995,"B00Z70KYRM","Melbourne Hardside Expandable Spinner Wheel Luggage, Mint, 2-Piece Set (20/28)",4.4,2121,113.87,"Luggage","False",100
295000,"B07MXDR5RB","Gibraltar Carry On Luggage, 20"" Aluminum Frame Hardside Suitcase, Zipperless Luggage with TSA Lock and Spinner Wheels - Silver",4.5,248,419.99,"Luggage","False",0
295001,"B07MQWDTSX","Alpha 3 International Dual Access 4-Wheeled Carry-On Luggage - With Built-In USB Port and Integrated TSA Lock - 22-Inch Rolling Suitcase for Men and Women",4.2,48,975,"Luggage","False",0
295002,"B09Y29TYSM","Baseline Garment Bags, Black, Deluxe Wardrobe Spinner",4.6,3,1049,"Luggage","False",0
295003,"B0B6JSX9QY","Luggage 5 Piece Sets， Lightweight Rolling Hardside Travel Luggage with TSA Lock，Luggage Set Clearance，Suitcase with Spinner Wheels for Women",4.4,937,197.97,"Luggage","False",50
295004,"B0BSFNNJZP","Luggage Sets 3 Piece Lightweight Durable Expandable Hard Shell Suitcase Set with TSA Lock Double Spinner Wheels - Black",4.3,48,158.99,"Luggage","False",100
295005,"B07XJQPG7Z","Disney Mickey Mouse 3 Piece Rolling Luggage Set, Hardside Suitcase with Spinner Wheels, 21 Inch, 25 Inch and 29 Inch, Rose Gold",4.2,516,226.5,"Luggage","False",0
295006,"B07CP7D8YZ","MISSLO 70"" Bridal Wedding Gown Dress Garment Bag with Accessories Pouch Large Travel Garment Cover 8"" Gusset (White)",4.7,3089,13.99,"Luggage","False",1000
295007,"B00FB4X3H2","Melbourne Hardside Expandable Spinner Wheel Luggage, Purple, 2-Piece Set (20/28)",4.4,1737,100.7,"Luggage","False",200
295008,"B0CBNM82TQ","Astral Hardside Luggage, Hydro, 20-Inch Carry-On",4.6,9,54.83,"Luggage","False",200
295009,"B084NQL3HR","Ascella X Softside Luggage, Black, Underseater",4.4,668,149.99,"Luggage","False",100
295010,"B0C1BV293J","15"" Underseat Spinner Carry-On Luggage, Black",4.1,81,69.99,"Luggage","False",200
295011,"B07LFPBSVX","Disney Hardside Luggage With Spinner Wheels, Mickey Mouse Scribbler Multi-Face, 2-Piece Set (20/28)",4.7,2048,170.6,"Luggage","False",100
295016,"B0C1VLQ278","Luggage Sets of 3 Piece Carry on Suitcase Airline Approved,Hard Case Expandable Spinner Wheels (Black)",4.5,870,129.99,"Luggage","False",100
295017,"B08ZLTL7VB","Garment Bags, Convertible Garment Bag with Shoulder Strap, Shoes Compartment, Carry on Travel Suit Bags, 2 in 1 Garment Duffle Bag for Men Women Weekender Bag (Extra Large Dark Black)",4.4,1231,36.99,"Luggage","False",500
295018,"B0BXNW95SJ","Garment Bags for Travel, Large Suit bags for Men Women Travel with Shoulder Strap, Foldable Carry On Garment Bag Gifts for Business Trip - 2 in 1 Hanging Suit Travel bags (Light Grey)",4.5,90,41.99,"Luggage","False",300
295019,"B00DQRQYZY","Safari Hardside Spinner Wheel Luggage, Camouflage, Carry-On 20-Inch",4.5,2667,52.99,"Luggage","False",200
295020,"B00MQEVGKG","Titanium Hardside Expandable Luggage with Spinner Wheels, Graphite, Carry-On 19 Inch",4.4,2807,114.99,"Luggage","False",100
295021,"B09NBBP73P","20IN Carry On Luggage and 14IN Mini Cosmetic Cases Travel Set Hardside Luggage with Spinner Wheels Lightweight Polypropylene Suitcase with TSA Lock (2-Piece Set (14/20), Classic Black)",4.5,990,79.99,"Luggage","False",100
295022,"B01AIPGL90","Melbourne Hardside Expandable Spinner Wheel Luggage, Grey, 2-Piece Set (20/28)",4.4,593,108.73,"Luggage","False",200
295023,"B07XF4WPQM","Trifold 66 Inch Women Travel Garment Bag With 7 pockets | Extra Long Wedding Dress, Formal, Evening, Ball Gown | Hanging, Breathable, Foldable | Full Length Traveling Carry On for Clothes",4.2,613,39.99,"Luggage","False",300
295024,"B0BBZS23KN","Luggage Set of 3 Hardside Carry on Suitcase Sets with Spinner Wheels & TSA lock, Portable Lightweight ABS Luggages for Travel, Business - Rose Gold (20/24/28)",4.2,371,115.99,"Luggage","False",100
295025,"B09DP962CQ","Kids Luggage With Wheels For Boys, Dinosaur Kids Luggage Set, Childrens Luggage For Boys With Wheels, Kids Suitcases With Wheels For Boys, Toddler Suitcase For Boys, Travel Luggage For Kids",4.4,306,64.97,"Luggage","False",200
295026,"B07YD3VZCG","Elegance Carry On Suitcase, 20” Hardside Luggage with TSA Lock, Spinner Wheels-Black, 20-Inch",4.4,1195,199.99,"Luggage","False",50
295027,"B087TMNQNS","Chasm Sport Duffel Bag",4.8,1373,145.47,"Luggage","False",100
295031,"B0C2CBXY1Z","2 in 1 Canvas Leather Suit Luggage Garment Bag with Shoulder Strap for Travel and Business Trips (Waxed Army Green)",0,0,134.99,"Luggage","False",0
295032,"B08PW3LC6F","Centric 2 Hardside Expandable Luggage with Spinner Wheels, Blossom Pink, 2-Piece Set (20/24)",4.6,186,184.76,"Luggage","False",50
295033,"B01M8OCE3G","Platinum Elite Underseat Spinner Tote Bag with USB Port, Shadow Black, 16-Inch",4.7,174,271.99,"Luggage","False",50
295034,"B00FB4X4NK","Melbourne Hardside Expandable Spinner Wheel Luggage, Silver, 2-Piece Set (20/28)",4.4,754,86.2,"Luggage","False",100
295035,"B0B2Y7L3JW","Richmond Spinner Luggage, Rose Gold, Carry-On 20-Inch",4.4,1049,53.91,"Luggage","False",200
295036,"B08V4TM2ZK","Voyageur Oxford Compact Carry On Suitcase - Luggage for Women & Men with Wheels - Black & Gold Hardware",3,10,650,"Luggage","False",0
295037,"B00YRBNY0G","Butterfly Luggage, 4-Piece Set",4.5,1906,174.25,"Luggage","False",50
295038,"B09DNYD36V","Kids Luggage With Wheels For Girls, Unicorn Kids Luggage Set, Childrens Luggage For Girls With Wheels, Kids Suitcases With Wheels For Girls, Toddler Suitcase For Girls, Travel Luggage For Kid",4.5,410,64.97,"Luggage","False",200
295039,"B07HGKHPYB","Tourlite Softside Lightweight Rolling Underseat Compact Carry-On Upright 2 Wheel Bag, Men and Women, Black, 15-Inch",4.6,177,127.49,"Luggage","False",50
295040,"B09H19P7CY","Ultimax II 26"" Medium Trunk Spinner Luggage, Tie Down Straps, Matte Navy, Checked Inch",4.6,205,179.99,"Luggage","False",50
295041,"B0C3WMM2CX","Garment Bags For Travel Garment Duffle Bag, Convertible Garment Bags For Travel Carry On Garment Bag Large Hanging Duffle Bag, Suit Carry On Garment Bag For Travel Leather Garment Bags For Travel",4.4,163,47.89,"Luggage","False",100
295042,"B09XMMNC13","Luggage Sets Expandable ABS Hardshell 3pcs Clearance Luggage Hardside Lightweight Durable Suitcase sets Spinner Wheels Suitcase with TSA Lock (Dark Green)",4.4,2679,169.99,"Luggage","False",50
295043,"B0C2364P82","Luggage Sets 4 Piece, Expandable Luggage Hardside Suitcases Set with Double Spinner Wheels, Durable Lightweight Travel Luggage Sets Clearance with TSA Lock, Black (18/20/24/28)""",4.4,63,199.99,"Luggage","False",50
295044,"B09WMS6C2M","Convertible Carry on Garment Bag for Women,Leather Garment Bags for Travel with Shoe Pouch 2 in 1 Hanging Suitcase Suit Bag for Women Travel Bags for Women Duffle Bag Garment Bag Gifts",4.3,290,45.99,"Luggage","False",200
295045,"B0BTZNC29T","Saire LTE Softside Expandable Luggage Wheels, Black, Carry On Spinner",4.4,77,136.63,"Luggage","False",50
295046,"B07QLV2FND","Kids' Disney Hardside Upright Luggage, Mickey Mouse 2, Carry-On 16-Inch",4.8,6020,52.22,"Luggage","False",200
295047,"B0BS8N7VLY","Helium DLX Softside Luggage Under-Seater with 2 Wheels, Navy Blue, Carry on 16 Inch",3.9,20,108,"Luggage","False",100
295048,"B0B6JS7XQZ","7585 Hardside Expandable Luggage with Spinner Wheels, Black, 3-Piece Set (19/23/27)",4.4,128,299.99,"Luggage","False",0
295049,"B01MUCVJEQ","Your Bags Wedding Dress Bag – Large Garment Bag For Long Gowns -Polyethylene, 72""x24”, Big 20” Gusset",4.6,6385,19.99,"Luggage","False",600
295050,"B0BHSTPN6B","Scooter Luggage Carry On Scooter Suitcase for Kids Age 4-15, Detachable & Foldable 4 in 1 Kids Suitcase, Multifunctional Ride On Travel Trolley Scooter Combo-Blue",4.1,186,229,"Luggage","False",0
295051,"B0B42B6NBQ","Luggage 10-Piece Sets,ABS Hardside Suitcase with Spinner Wheels,TSA Lock Luggage Sets for Women and Men (Black)…",4.4,622,199.98,"Luggage","False",50
295052,"B07VGVBVW9","Torq Hardside Luggage, Stealth, Checked-X-Large Trunk 32-Inch",4.2,237,729,"Luggage","False",0
295053,"B0CCX9JXFB","Carry on Luggage 20 Inch Suitcases with Spinner Wheels, Hard Shell Luggage Sets 3 Piece Travel Suitcase Set with Combination Lock(20-In, White Brown)",4.5,23,60.99,"Luggage","False",50
295054,"B07V6MZQP4","Women’s Spontaneous 31-inch Softside Spinner Wheel Luggage, Integrated TSA Accepted Lock, Black Noir, Checked-Large",4.6,249,271.16,"Luggage","False",0
295055,"B0B7J9J33X","MISSLO 43"" Heavy Duty Hanging Garment Bags for Travel Suit Bag for Men Waterproof Oxford Fabric Suit Cover for Traveling Monogrammed Closet Clothes Storage, Black",4.6,1580,16.97,"Luggage","False",700
295060,"B0BNN6J43W","The Tote Bag for Women Crossbody Canvas Tote Bag Traveler Handbag Zipper Canvas Tote Bag",4.4,813,29.99,"Luggage","False",300
295061,"B0BJ2MQ7MN","Carry On Garment Bags for Travel Large Suit Bags for Men Convertible Garment Duffle Bag for Men Women with Shoes Compartment Weekender Duffel Bag 2 in 1 Hanging Dress Suitcase Suit Travel Bags,Black",4.1,280,41.99,"Luggage","False",300
295062,"B0C5HJ4Y2R","Luggage Sets 4 Piece, Expandable(Only 24""&28"") ABS Suitcase with 360° Spinner Wheels, Durable Luggage Sets Clearance Carry On Luggage Suitcase Set For Women Men, Black",4.4,30,199.99,"Luggage","False",50
295063,"B0C9ZK8QGN","Carry on Luggage, Airline Approved, 22-Inch Hard-Shell Suitcases with Spinner Wheels for Travel, Kids Luggage for Girls, 22 X 14 X 9 Inches (Solid White)",4.7,69,92.99,"Luggage","False",50
295064,"B0C6TL5HYX","Luggage Sets 3 Piece Suitcase, Hardside Suit case with Spinner Wheels Lightweight TSA Lock, Ivory/Brown, 20/24/28 Inch",4.5,178,121.5,"Luggage","False",100
295065,"B0BJ2KV138","Zilink Wedding Dress Garment Bag 72"" Dress Bags for Gowns Long Trifold Bridal Dress Bag with Accessory Pockets and Adjustable Buckles for Wedding dress, Prom Evening Gown [Upgraded Version]",4.4,108,39.99,"Luggage","False",300
295066,"B000SRN7LO","Journey Softside Upright Luggage Set, Expandable, Pink, 4-Piece (14/19/24/28)",4,500,91.46,"Luggage","False",100
295067,"B071L7V8YH","suitcases Softside Spinner",4.4,7542,102.75,"Luggage","False",50
295068,"B0872HHXGR","Chelsea Luggage Chevron, Black, 2pc Bundle (Underseater+Backpack)",4.6,97,150.95,"Luggage","False",50
295069,"B00NF9HISK","UPPAbaby VISTA Travel Bag with TravelSafe",4.6,760,199.99,"Luggage","False",50
295070,"B0BV6LDZ91","Luggage Sets 6 Piece, Expandable Luggage Hardshell Suitcases Set with Spinner Wheels, Lightweight Travel Luggage Sets Clearance with Cosmetic Cases, Aqua Blue(12/14/18/20/24/28)""",4,118,158.39,"Luggage","False",50
295071,"B0BWMJH1XH","Bella Caronia 3 Piece or 20"" Carry-On Voguish Luggage Set, Desert Pattern",4.3,24,39.99,"Luggage","False",300
295076,"B07JGGVGTM","JetKids by Stokke BedBox, Blue Sky - Kid's Ride-On Suitcase & In-Flight Bed - Help Your Child Relax & Sleep on the Plane - Approved by Many Airlines - Best for Ages 3-7",4.1,175,229,"Luggage","False",50
295077,"B07QXD2P5C","Crew Versapack Softside Expandable 2 Wheel Upright-Luggage, External USB Port, 17-Inch-Laptop Pocket, Men and Women, Patriot Blue, Carry-On 21-Inch",4.7,529,229.49,"Luggage","False",50
295078,"B07JPZFSX7","7366 Hardside Expandable Luggage with Spinner Wheels (Carry-On, Black)",4.6,1023,115.38,"Luggage","False",50
