"uid","asin","title","stars","reviews","boughtInLastMonth","isBestSeller","price"
299481,"B0BV626CLM","Flamingo Beach Bag, Foldable Waterproof Sandproof Beach Tote Bag, Large Beach Bag with Zipper",3.1,1942,100,0,104.48
297932,"B00FZYIMWE","Packable Tote Bag",2.2,67,300,0,94.52
296360,"B09RGD9M47","Jules",4.3,1108,50,0,146.34
298066,"B002VRFNUW","Laurel Burch Large Scoop Tote Zipper Top 19""X8.5""X12.5"", Spotted Cats",2.9,2205,50,0,132.14
299541,"B0BTHV333W","Beach Bags for Women, Large Waterproof Beach Tote Bag Waterproof Sandproof Canvas Tote Swim Bag",3.4,416,300,0,139.38
296999,"B0BDVN579X","X-Bag Large Spinner with Frame - 30 Inch - Suitcases with Wheels - Checked Luggage - Cappuccino",4,3434,200,0,165.29
295710,"B0BJ7Y8WLV","Pasadena Hardside Spinner Wheel Luggage, Pink, 19"", 23"", 27""",3.2,2291,400,0,166.67
296069,"B0BD9BRY4C","Carry on Luggage 21 Inch with Front Pocket, ABS+PC Hardshell Suitcase with Dual Control TSA Lock, YKK Zipper, 4 Spinner Silent Wheels, Dark Green",4.4,753,400,0,78.17
298334,"B083SBRPLJ","Travel Bag Carry On Sports Gym Duffel Luggage Shoulder Pack for Women (Black) Medium",3.9,1831,300,0,133.18
295303,"B0BCPCWNCW","3 Piece Luggage Sets Long Lasting ABS Durable Lightweight Hardshell Spinner Wheels 3pcs Hardside Suitcases with TSA Locks & 3-Year Warranty (Sapphire Black)",2.8,620,50,0,107.74
299595,"B0BYP5D3HY","Heys Xtrak 21-Inch Expandable, Lightweight Carry-On Luggage with TSA Combination Lock, Push Button Telescopic Handle System and Spinner Wheels (Midnight Green)",4.2,506,200,0,87.43
295946,"B07DM4TRRF","S'Cure DLX Spinner 75, 4.5 KG Hand Luggage, 75 cm, 102 liters, Black (Black/Gold Deluscious)",4,2994,200,0,172.04
295579,"B0CCJF2JHJ","Luggage Sets 6 Piece with two Cosmetic Case, Expandable(Only 28 & 24"") Hardside Luggage with 360° Spinner Wheels, Durable Luggage Set Clearance For Women Men, Cream",4,1259,0,0,113.2
299537,"B0C53H21L2","Brooklyn Alphabet Tote Bag Brooklyn Lover Gifts Brooklyn Welcome Bag Brooklyn Souvenir Gift",1.7,209,50,0,9.36000000000001
298627,"B005E1E2N6","Poly Zipper Tote Bag",4.4,3793,200,0,139.51
296248,"B08HMGT99R","America Astro Iridescent Spinner Luggage (Silver, 3pc Set)",2.9,1251,200,0,150.32
298145,"B09SN7RLXP","Simply Ultility Tote - Tulip",3.4,47,100,0,66.4
296085,"B0CB3FZ29M","Expandable Luggage Sets with Double Spinner Wheels, 3 Piece Hard Suitcase Set for Short Trips and Long Travel, Blue",4.4,145,0,0,71.44
299463,"B097RZQGRL","PORSCHE DESIGN 26 Inch Spinner Trunk - Hardside Luggage - 25.5"" H x 15"" W x 13.4"" D Volume - Travel Suitcase with Wheels - Roadster Collection - Dark Blue Matte",3.7,156,200,0,83.9
298812,"B09K3LQTDX","Gold Crown for Women,Crystal Wedding Tiara for Women,Tiara and Crown for Women Birthday Headband,Queen Tiara Bridal Wedding Headpiece Women Hair Accessories,Hair Accessories for Party",3.8,2243,50,0,105.09
296868,"B09LVWNWNW","Maisy 3-Piece Hardside Lightweight Expandable Spinner Luggage Set",4.6,2179,0,0,158.44
297347,"B0BYYXTB21","Rolling suitcase, Carry-On Luggage Hardside Expandable Luggage with Spinner Wheels Checked-Medium 24 Inch Red",2.7,751,200,0,87.83
295092,"B07V8KPMZ2","Newcastle Softside Expandable Spinner Luggage, Rose Charcoal Herringbone, Checked-Large 28-Inch",2.6,2360,200,0,120.9
297332,"B0B4TZMZ4L","Paris Hardside Luggage with Spinner Wheels, Silver, 3-Piece Set (20/24/28)",4.3,757,200,0,70.42
296125,"B08TPBVY8L","Cotton Utility Travel Bag",3.2,2000,0,0,147.7
296300,"B09XR6BPTJ","Aluminum Frame Hardside Luggage, Checked-large Suitcase with TSA Lock + Double-wheeled Spinners, Stand with hook, 29 inch, White Carbon, 5122-67-WHCB",2.4,2984,0,0,120.79
295617,"B06XB2FXC6","Designer Luggage Collection - 3 Piece Softside Expandable Lightweight Spinner Suitcase Set - Travel Set includes 20 Inch Carry on, 24 Inch & 28-Inch Checked Suitcases (Harlo Teal Blue)",1.1,3408,200,0,144.28
297737,"B07Z6T5FVK","Women's 14 inch (39 cm-13 L), Blue (Midnight Blue)",3.4,234,0,0,55
297930,"B0CGHLR36Y","Floral Letter B Black Luggage Covers for Suitcase Cover Protector Small/Medium/Large Travel Luggage Cover Apply to 18-32 Inch Spandex Elastic Suitcase Cover for Adult Kids XL",1.6,53,50,0,139.38
299425,"B077FZQ1DN","M1128-24in-org Italy Kitelite Nimbo Hardside 24 Inch Spinner, Orange, One Size",4.1,740,200,0,106.1
295140,"B0BHCQG8YS","Luggage 2 Piece Luggage Set Carry On Spinner Suitcase Set with Pocket Compartment Weekend Bag Hardside Trunk (green_zipper type, 2-piece Set)",4.2,1750,100,0,60.25
296586,"B09M96WJXJ","Garment Bag Deluxe Carry On Travel Two Pockets for Men & Women, Black, 52-inch",2.6,3768,300,0,157.84
295818,"B09VTJR5TQ","Chelsea Expandable Spinner, Lilac, Carry-On 20-Inch",2.5,3717,50,0,105.38
297464,"B08ZSVZK66","II-217BG Collapsible Luggage Burgundy, 14 x 8 x 20",3.3,1686,200,0,138.16
296220,"B0BF9LVVG9","Kids Luggage for Boys and Girls, Toddler Rolling Travel Carry on Suitcase with Wheels",3.8,1611,0,0,107.64
294831,"B0C4KMQBWN","Luggage Carry On Luggage Underseat Luggage Suitcase Softside Wheeled Luggage Lightweight Rolling Travel Bag Underseater (Black, Carry-On 16-Inch)",4.2,789,0,0,109.7
299336,"B099SJBWSS","Spirit Untamed inchTrue Palsinch Reusable Tote Bag - 13 x 15 Inch Multi",3.5,1413,200,0,108.82
299105,"B0CBMJZFTN","LIGHUFEIC Charm Accessory Compatible with Bogg Bags,Cute Decorative Charm Decorative Charm Insert Bag,Personalize Your Tote Bag with Decorative(Football)",3.2,1633,200,0,125.41
297085,"B0B87S6ZHH","Cordelia",4.1,1370,0,0,114.65
295466,"B07Q6Z9TS8","Thule Subterra Carry On Roller 22"", Black",3.1,1214,0,0,115.75
294881,"B00BTK1AKY","Melbourne Hardside Expandable Spinner Wheel Luggage, Blue, 3-Piece Set (20/24/28)",5,1765,200,0,126.01
299780,"B075Y52YFQ","26"" Aluminum Traveler with Suiter Hardside Luggage (Platinum)",4.1,535,200,0,76.09
297704,"B00L2M8FHA","4-Piece Christening Baptism Suspender Short Set - Black or White Cap Bowtie",2.5,1260,200,0,55.34
296368,"B0B2ZWVJFD","St Tropez Trois 21"" Hardside Carry-On 8 Wheel Expandable Spinner, Black",3.4,3100,200,0,133.49
298765,"B07CRMSZ3R","Beach Arrow Sign Hardside Spinner Luggage, Blue, 3-Piece Set",2.9,287,200,0,87.07
298231,"B0BZHSYCPK","TOBGB Evil Queen Gifts Fairytale Apple Evil Queen Zipper Tote Bag Villain Queen Gift Evil Queen Travel Tote Bag",1.5,470,300,0,80.69
296643,"B09V975LN4","Divinity II 3 Pc 8 Wheel Expandable Spinner Set, Black",4.2,1500,0,0,159.86
297211,"B00BV5M8OY","28 Inch 8 Wheel Spinner, Olive Green, One Size",2.9,4830,200,0,156.19
298962,"B00BMPB8KI","20'' Carry-On Spinner Luggage OLIVE GREEN 20""",0.4,723,300,0,63.15
294980,"B09RNCJJB8","Maxlite Air Hardside Expandable Luggage, 8 Spinner Wheels, Lightweight Hard Shell Polycarbonate, Black, Carry-On 21-Inch",2.8,69,300,0,73.63
295797,"B0B6MDRRKG","Sky Max 2.0 Two Wheel Garment Bag, Black",3.2,409,200,0,95.43
294768,"B013WFNNZI","Omni PC Hardside Expandable Luggage with Spinner Wheels, Carry-On 20-Inch, Black",2.1,2206,300,0,102.82
296750,"B0C5S4788N","Riddock Luggage and Travel Accessories, Black, 14-Piece Set",1.6,1100,50,0,140.87
296277,"B0BQ59JNWV","4 IN 1 Convertible Garment Duffel Bag - Domestic and International Travel (Zayn Waterproof & Scratch Resistant Duffle Style Garment Bag with Hidden Backpack Straps, Onyx)",3.1,2821,100,0,128.62
295318,"B07G82KDCS","Women Ladies Canvas Weekender Bag Overnight Carry-on Tote Duffel in Trolley Handle",2.1,2492,300,0,124.1
297236,"B0C9C9KPFK","MOMLIFE Charm for Bogg Bags | Simply Southern Bogg Bag Charms | Easy to Install & Waterproof | Beach Charm Accessories, Rubber Beach Totes Charms | Bogg Bag Accessories Charms | Women’s Accessories",2.9,819,200,0,187.32
296929,"B0B2ZR3B41","St Tropez Trois 3 Piece Hardside 8 Wheel Expandable Spinner, Black, 3 Pc Set",4,1519,200,0,100.01
297779,"B09RQL1V7P","Eco-Friendly Insulated Reusable Puffer Soft Sided Bags",1.7,328,300,0,75.02
295002,"B09Y29TYSM","Baseline Garment Bags, Black, Deluxe Wardrobe Spinner",4,1085,200,0,99.11
299417,"B06WD63K99","suitcases Blue (Navy Blue), Upright S, Length 40 cm (55 cm-41 L)",2.1,437,300,0,17.73
298960,"B004BFYG5K","Large Clear Tote Bag with Zipper Closure (Black)",3.1,1278,50,0,108.42
295558,"B0CFTJ5G18","Initial Black Canvas Tote Bag & Makeup Bag with Zipper Adjustable Strap, Personalized Present Bag for Women Birthday",1.2,503,100,0,84.4
294843,"B0BB6M3Z74","Expandable Foldable Luggage Bag Suitcase Collapsible Rolling Travel Luggage Bag Duffel Bag for Men Women Lightweight Suitcases",4,2677,300,0,85.69
295867,"B0B7L12QS1","Apex DLX Spinner, Carry-On 20-Inch, Front opening with multiple pockets for-laptop, tablets and cell phone, Soft Rose",2.4,156,200,0,78.72
296188,"B0CCJH1PPG","Carry On Luggage 20'' Suitcase with Pocket Compartment ABS+PC Spinner Wheels TSA Lock White",4.1,1664,300,0,100.06
299583,"B0BRXT2X45","Genuine Leather Trolley Bag Cabin Size Travel Bag Leather Weekender Leather Carry On Luggage with Wheels (Brown)",3.8,478,200,0,71.76
297836,"B0BVG9PGGJ","Serlium 2Pcs Luggage Suitcase Wheels 3.4 x 2.2in (Carefully Measure Yourself Wheel Size), Swivel Wheel Replacement Luggage Travel Suitcase Wheels Plastic Bearings Repair Set for Luggage Kits",1.5,1303,200,0,73.12
295828,"B0C79G7WF8","Carry-On Hard Side 22"" Suitcase Durable, Expandable Design with 360° Double Spinner Wheels, TSA Lock, Telescoping Handle, Secure Zipper and Internal Pockets (Black)",1.7,671,200,0,82.15
297383,"B0CCXSFBLD","Charms for Bogg Bag Cute Charms Accessories, Women Large Small Rubber Simply Southern Beach Totes Decor for Baby Bogg Bag",2.9,402,0,0,81
295141,"B09SNCCLR5","Westminster, Black, (Pack of 4)",3.9,4368,0,0,202.97
299255,"B000MHPAY2","Canvas",3.4,3027,100,0,157.47
299403,"B0BRKGW49D","Luggage-Sets, Expandable Luggage 3 Pcs, ABS Durable Suitcase, with 360°Double Wheels TSA Lock, YKK Double Coil Zippers Suitcase Sets (20in/24in/28in) Navy Blue",4.1,1010,50,0,78.49
298661,"B09JSC9MX1","Travel Softside 28 Inch Luggage with Spinner Wheels Lightweight Expandable Large Suitcase 8-wheel Spinners",1.8,2955,200,0,113.48
299428,"B0BB67RHY4","Sequins 28"" Upright Luggage, Black",3.1,1385,200,0,101.17
297461,"B08F2W3M1T","Securitime Expandable Luggage with Spinner Wheels, Silver, Checked-Medium 25 Inch",4.1,1481,200,0,145.13
296871,"B0C6DPYVLY","Plaid PU Leather Softshell Luggage Set - 4-Piece Expandable Suitcases with Spinner Wheels - Includes Large Travel Bag, 20-Inch Carry-On, 24-Inch & 28-Inch Suitcases",3.8,1773,100,0,112.93
296047,"B0B3J1C1GY","Voyageur Sidney Leather Business Tote - Dark Mauve",2.2,2225,50,0,93.69
295025,"B09DP962CQ","Kids Luggage With Wheels For Boys, Dinosaur Kids Luggage Set, Childrens Luggage For Boys With Wheels, Kids Suitcases With Wheels For Boys, Toddler Suitcase For Boys, Travel Luggage For Kids",3.3,2189,0,0,116.33
295423,"B07M84Q258","TUMI - Alpha 3 Garment Bag Tri-fold Carry-On Luggage - Dress or Suit Bag for Men and Women - Black",3.7,2260,50,0,79.55
298797,"B0BN73643N","Hardside Luggage with Spinner Wheels, Dark-Smoke Neon-Yellow, 30-Inch",1.8,1781,0,0,55.64
296680,"B07DQT1834","Floral Upcycled Canvas & Cowhide Weekender Bag S-1142",4.1,2424,50,0,92.52
295394,"B0C148Z9RT","24 Inch Suitcase with Separate Compartment, Water-resistant Large Suitcase with Spinner Wheels, TSA Lock, Business Classic Travel Suitcase, Black",2.1,406,0,0,76.05
296786,"B0CD8813VZ","Star Wars Hardside Luggage, Return of The Jedi",3.6,906,100,0,83.49
295966,"B0C1KR4T7L","Crosslight Garment Bag in Black",3.3,305,100,0,103.77
298498,"B08CBWWN8J","Diablo 2 3/4 SANDNET HS 220G",0.6,1569,0,0,127.73
298770,"B0BVNV8JKR","Voyages Hardside Luggage with Spinner Wheels, Glossy White, 26 Inch Trunk",3.4,2956,0,0,195.44
297089,"B099T1ZK15","Concourse Hardside Medium - Black, One Size",3,1136,300,0,129.54
299039,"B0BVM3CJPW","43"" Business Travel Suits Garment Bag, Large Storage Bag for Men Women for Business Trips, Oxford Cloth Waterproof Foldable Handbag Luggage Hanging Bag, 2 in 1 Suitcase for Suits and Clothe",3.9,1991,200,0,146.23
297700,"B07X2D74C6","Premium Hanging Garment Bag, Carry on Garment Bag for Airline",3.3,2589,100,0,110.43
295636,"B0B9CK65PQ","| FLAGSHIP Backpack Equipment Bag | Baseball & Softball | Black",4.3,2204,50,0,94.45
294801,"B07PLKWGTZ","Solyte DLX Softside Expandable Luggage with Spinner Wheels, Midnight Black, Carry-On 20-Inch",3.6,2705,300,0,136.07
296278,"B08D32XYBZ","Western Tooling Luggage 3 Piece Sets Suitcase Embossed Vegan Leather Spinner Wheels Carry On Duffle Bag for Travel Brown MBB-WRL-L1-2-3 BR",3.8,331,100,0,75.37
296193,"B0BWG8VC2L","Horizontal Duck Bag - Navy",3.4,1643,50,0,99.58
295548,"B0B518LSJH","Toledo Carry On Luggage Softside Suitcase with Spinner Wheel (15-Inch, Black)",3.7,2212,100,0,147.56
295502,"B0BQB4M4YZ","Carry On Luggage 21"" Hardside PC ABS Lightweight USB Suitcase with Wheels TSA Lock",4.7,3026,300,0,134
295168,"B0BCMXKVRV","Airline Approved Carry On Luggage with Front Pocket - Premium Hard Shell Expandable Suitcase with Spinner Wheels, TSA Lock - Carry-on (23 Inch Black)",0.6,3445,0,0,81.98
298955,"B0BQKNXDNW","Elswood 2pc Softside Spinner Luggage, Dark Charcoal, 2 Piece Set",4.3,4214,0,0,186.53
297385,"B09DFPT58F","2Pcs 360 Swivel Suitcase Caster Wheels with Screw 2 inch Black Large Wear Resistant Wheel Outdoor Luggage Travel Suitcase Wheels Replacement for W041-2 Suitcase Repair",3.6,2897,100,0,119.19
297780,"B07FN3B3WL","Wedding Dress Garment Bag - For Long Dresses and Gowns - 72” x 24”, 10” Gusset (Black, Purple & Green Rose Bag)",3.7,4383,50,0,149.31
294992,"B07Q866LDF","Subterra PowerShuttle Electronics Carrying Case",4.6,464,400,0,84.4
299373,"B07LGK1Q2D","Boho Beach Bag - Tribal Design Large Waterproof Canvas Beach Tote",3.6,1513,0,0,56.72
295338,"B01CHX5458","Anti-Theft Heritage Tote Bag, Pewter, One Size",4.4,948,300,0,131.96
295265,"B09Y8FB66D","Luggage Sets 3 Piece PC ABS Hardside Lightweight Suitcase with 4 Universal Wheels TSA Lock Carry On 20 24 28 Inch Light Blue",4.3,1045,300,0,124.09
298275,"B09VSS9M71","Hedgehog Gifts For Women Live Life Like a Hedgehog Tote Bag Hedgehog Lover Gift Animal Lover Gift",4.7,2726,200,0,138.63
297672,"B09TZYYHCZ","2PCS Clear PVC Suitcase Cover Protectors Transparent Luggage Cover Waterproof Wheeled Suitcase Dust Cover Dustproof Travel Luggage Sleeve Protector (24""+28"")",4.2,709,0,0,128.37
298348,"B0BQHDBZNS","10 Pieces and So the Adventure Begins Canvas Tote Bride Bag Inspirational Gift for Bridal Shower, Bachelorette Party, Engagement, Wedding, Graduation, Tote with Zipper Pocket for Women BFF Friends",2.3,457,0,0,56.23
295623,"B0BKGYC8KW","International Expandable 4 Wheeled Carry-On Black/Graphite",2.5,742,0,0,63.91
295515,"B0BPSD2252","Luggage Hard Shell Suitcases Airline Approved Carry On Luggage 22x14x9 TSA Approved Luggage Suite Case with Wheels Travel Luggage Wide Handle 20 Inch Suitcase for Women Man, White",4.1,3012,200,0,179.73
298141,"B0B46FBK4X","Fire Water Basketball Travel Suitcase Cover Elastic Luggage Case Dust Cover Anti-scratch Luggage Cover for 18-32 Inch Suitcase Essential Accessories",2.9,1218,200,0,146.27
295033,"B01M8OCE3G","Platinum Elite Underseat Spinner Tote Bag with USB Port, Shadow Black, 16-Inch",2.6,2950,200,0,143.04
299744,"B0BZ56V5LV","Family Suitcase Protector Inspirational Quotes Scripture Bible Verse Hand Carry Luggage Cover Catholic Christian Gift For Women Religious Spiritual Positive Saying God",2.1,1768,200,0,94.02
296973,"B0C2YJDSGP","Carry On Luggage, Lightweight Suitcase with Cup Holder, Airline Approved Hardside Luggage, 8 Spinner Wheels Rolling Luggage for Weekender Overnight Business Travel (silver, Carry-On 20-Inch)",2.5,473,0,0,131.34
299326,"B016W3PJGS","ProX Flight Case for 12 In. Large Format DJ Mixers | Universal",4.2,173,100,0,104.97
297318,"B09QBY43P6","Skyway Epic 2.0 Hardside 4 Wheel Spinner, Lightweight Suitcase, Unisex, Stylish, Silver Lilac, Carry-On 20-Inch",3.6,1651,200,0,172.17
294920,"B08YYC49TY","Luggage Expandable Suitcase PC+ABS 3 Piece Set with TSA Lock Spinner Carry on 20in24in28in(Black, 3 piece set)",1,3924,100,0,172.05
298943,"B09YCPV351","Glam Melbourne Ellen",3.1,1933,100,0,158.9
296863,"B0CC2N7XYF","Luggage Suitcase Wheels Cover 8Pack, Carry on Luggage Wheels Cover for most 8-spinner Wheels Luggage Sets, Pink Suitcase Wheel Protector for Replacement Luggage Wheels, Pink",3.4,68,200,0,119.53
296157,"B08NFLWFZ3","Michelle Tote Bag",4.8,3065,50,0,94.96
299237,"B09B2PXCC7","White Tote Bag, Whte, One Size",2.1,541,200,0,35.14
298586,"B073MCS5RV","Famous Psychologist Tote bag",3.2,1770,200,0,178.88
297628,"B07R8Q5J1Y","GOXUNYUAN Luggage Cover, THome Protective Washable Suitcase Cover - Travel Elastic Spandex Suitcase Protector Fits 30 to 32 Inch Black",2.8,274,200,0,123.62
294803,"B07MXF4G8K","Hard Shell Carry on Luggage Airline Approved, Carry on Suitcases with Wheels, Lightweight PC Luminous Textured Travel Luggage, TSA Approved, 20 Inch Small Carry-On, Black",1.1,4004,0,0,138.91
299703,"B09F9CB3GM","Women's Voyager Cooler Bag",2.8,603,0,0,76.47
299245,"B0B9FNX9DN","Eluder 3 Piece Softside 8 Wheel Expandable Spinner Luggage, Cool Blue Camo, 3 Pc Set",1.7,2491,100,0,104.13
295531,"B0B7Q3N8H6","All Me Tote Bag",1.9,734,100,0,45.83
295741,"B00BSW1PHQ","Departure Hardside Spinner Wheel Luggage Set, Assorted/Multicolor, Carry-On 20-Inch",4.7,1381,50,0,109.26
298217,"B0C3R9Z72H","The Tote Bag Clear,Clear Tote Bags for Women,Transparent PVC Crossbody Handbag for Travel Beach",2.6,766,50,0,72.1
296165,"B01NAVDOJK","Travel Garment Bag 72 x 24” for Dress - 10” Tapered Gusset Black",4.1,456,200,0,92.55
299265,"B0C3WQDCQM","BENCHMARK Single Pencil Case, 21 cm",4.9,113,200,0,90.26
299518,"B0BHZN8YCC","For Airlines Foldable Travel Duffel Bag Carry on Expandable Tote Bags Weekender Overnight Bag for Women and Girls",3.8,952,100,0,93.65
298906,"B01N6B52VY","Travel Luggage Cover Protector Suitcase Washable Cover High Elasticity (Speaker Small)",1.6,2403,200,0,172.42
297121,"B0BBGF52XG","28 inch Luggage with Spinner Wheels, Large Checked Luggage with TSA Lock, Hard Case Luggage with Expandable, Black Lightweight Luggage",1,1081,300,0,147.69
295070,"B0BV6LDZ91","Luggage Sets 6 Piece, Expandable Luggage Hardshell Suitcases Set with Spinner Wheels, Lightweight Travel Luggage Sets Clearance with Cosmetic Cases, Aqua Blue(12/14/18/20/24/28)""",3.6,658,100,0,114.98
296564,"B0BYK9CMXV","3pcs Luggage Sets Covers+3pcs Adjustable Luggage Straps,Wide Travel Secure Belt PVC Suitcase Covers Luggage Protector Suitcase Cover,Waterproof Luggage Protector,Suitable for 20""/24""/28"" Case",2.9,1693,300,0,132.28
298911,"B000EBMCHE","Water Tight Protective Pelicase",4.8,2048,0,0,151.38
294837,"B07PY38F5H","Garment Bags for Travel, Large Suit Travel Bag for Men Women with Shoulder Strap, Mancro Convertible Carry On Garment Bag Gift for Business Trip - 2 in 1 Hanging Suitcase Luggage Bag for Travel, Black",4.3,261,100,0,34.77
295605,"B09F752LXD","Maker Hardside Spinner Luggage, Navy/Yellow, Checked-Large 29-Inch",2.3,550,0,0,48.85
295945,"B0C9MLJXKW","29 Inch Luggage with Expansion & Side Opening Design, 50 * 31(35)*76cm, 117L~133L Ligthweight ABS+PC Hardshell Checked Suitcase, TSA Lock & YKK Zipper with HINOMOTO 360° Wheels, Yellow",4.7,1205,0,0,89.42
296240,"B09WMVTL42","S-ZONE Garment Bag for Travel Canvas Leather Carry On Suit Bag for Men Women",3.6,1036,100,0,106.78
297447,"B0C53M1WXG","Beach Bag, Jelly Beach Bags Plastic Purse Reusable Tote Bag Flower Basket, Gift Bag for Kids,Girls, Women",2.3,3357,300,0,157
297546,"B0CDZ81GFQ","Artist Circle Metro Tote",1.5,1103,100,0,53.51
299423,"B0B9S93VXS","02203152 ALPHA 3 Carryall Tote Bag",1.6,793,0,0,79.18
295530,"B0BBVW1XXT","3 Piece Luggage set Clearance, Travel Suitcase with Spinner Wheels TSA lock, Hardshell Lightweight Suitcase set for men and women (BLACK, 20/24/28)",2.9,647,100,0,99.4
296506,"B0982LR517","Nickelodeon Paw Patrol 18-Inch Kids-Friendly, Lightweight, Durable Spinner Luggage with 4 Spinner Wheels and Telescopic Handle System",2.8,183,50,0,64.95
298701,"B09TCNGMT3","Emery Tote",3.3,1127,200,0,113.01
295632,"B081P9ZSZC","31” XL Waterproof Rolling Hard Travel Case with Wheels, Foam and Handle, Portable Plastic Protective Lockable Carry-On for Camera, Electronics, Tools, Tactical Gear, 31""x20""x12"", Black",1.1,1550,300,0,77.29
297806,"B0C1SMPWV3","2PCS Clear PVC Suitcase Cover Protectors, Transparent Suitcase Luggage Cover, Waterproof Cover for Luggage Dustproof Luggage Sleeve Protector 20""+24"" (Black Border)",3.9,1262,50,0,96.97
295186,"B0C1C12BNM","GinzaTravel Rune series expandable 3 Luggage Sets,Lightweight Hardside Suitcase With Spinner Wheels TSA Lock,PP material business fashion suitcase (Azure Water, 3-Piece Set(20""/24""/28""))",1.5,2236,200,0,116.2
298289,"B0B56F2LBL","Ardmore",4.9,2502,50,0,143.44
