"locality_identifier","household_identifier","treatment_locality","promotion_locality","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","hospital"
98,392,1,1,1,1,51.159195,1,3.9635241,35,35,2,0,0,0,6,1,0,0,112.767007082944,0
98,395,1,1,1,1,52.897991,1,4.8267651,26,23,5,0,0,1,5,1,0,0,112.767007082944,0
98,395,1,1,1,1,52.897991,0,11.298956,25,22,5,0,0,1,5,1,0,0,112.767007082944,0
98,397,1,1,1,1,54.173107,0,9.3253937,30,29,0,2,0,1,6,1,0,0,112.767007082944,1
98,397,1,1,1,1,54.173107,1,11.009316,31,30,0,2,0,1,6,1,0,0,112.767007082944,0
98,402,1,1,1,1,53.09119,0,12.218827,30,27,4,3,0,1,5,1,0,0,112.767007082944,0
98,402,1,1,1,1,53.09119,1,8.3587217,31,28,4,3,0,1,5,1,0,0,112.767007082944,0
98,403,1,1,1,1,56.207886,0,7.9241061,54,44,0,0,0,1,8,1,0,2,112.767007082944,0
98,403,1,1,1,1,56.207886,1,1.4046547,55,45,0,0,0,1,8,1,0,2,112.767007082944,0
98,408,1,1,1,1,51.468315,1,0,29,27,0,0.5,0,1,6,1,0,0,112.767007082944,0
98,408,1,1,1,1,51.468315,0,9.0715437,29,27,0,0.5,0,1,6,1,0,0,112.767007082944,0
98,410,1,1,1,1,55.950542,1,2.0477221,26,25,6,0,0,0,3,1,1,0,112.767007082944,0
98,410,1,1,1,1,55.950542,0,18.531271,25,24,6,0,0,0,3,1,1,0,112.767007082944,0
98,411,1,1,1,1,48.145287,0,9.4547939,39,37,4,0,0,1,7,1,0,0,112.767007082944,0
98,411,1,1,1,1,48.145287,1,0,40,38,4,0,0,1,7,1,0,0,112.767007082944,0
98,412,1,1,1,1,56.143742,0,13.36291,23,18,6,4,0,0,5,1,0,0,112.767007082944,0
98,412,1,1,1,1,56.143742,1,0.36884326,24,19,6,4,0,0,5,1,0,0,112.767007082944,0
98,413,1,1,1,0,54.404945,0,20.13669,60,60,0,0,0,1,2,1,0,0,112.767007082944,0
98,413,1,1,1,0,54.404945,1,0.865637,61,61,0,0,0,1,2,1,0,0,112.767007082944,0
98,419,1,1,1,1,56.6306,1,14.318568,81,71,0,0,0,1,8,1,0,1,112.767007082944,0
98,419,1,1,1,1,56.6306,0,7.8432221,80,70,0,0,0,1,8,1,0,1,112.767007082944,0
98,422,1,1,1,1,53.323029,1,22.925531,66,64,0,0,0,1,2,1,0,1,112.767007082944,0
98,422,1,1,1,1,53.323029,0,20.372713,65,63,0,0,0,1,2,1,0,1,112.767007082944,0
98,424,1,1,1,1,51.738796,1,0,29,27,3,0,0,1,5,1,0,0,112.767007082944,0
98,424,1,1,1,1,51.738796,0,12.008389,28,27,3,0,0,1,5,1,0,0,112.767007082944,0
98,433,1,1,1,1,54.791344,0,12.787549,70,68,0,0,0,1,6,1,0,5,112.767007082944,0
98,433,1,1,1,1,54.791344,1,1.9443753,71,69,0,0,0,1,6,1,0,5,112.767007082944,0
98,435,1,1,1,1,47.836166,0,12.022613,48,32,3,0,0,1,6,1,0,1,112.767007082944,0
98,435,1,1,1,1,47.836166,1,2.4024441,49,33,3,0,0,1,6,1,0,1,112.767007082944,0
98,437,1,1,1,1,53.657654,0,9.5781374,42,40,0,0,0,0,8,1,0,1,112.767007082944,0
98,437,1,1,1,1,53.657654,1,5.4400301,43,42,0,0,0,0,8,1,0,1,112.767007082944,0
98,445,1,1,1,1,51.584236,1,7.1533995,40,36,3,0,0,1,9,0,0,1,112.767007082944,0
98,445,1,1,1,1,51.584236,0,8.0308456,39,35,3,0,0,1,9,0,0,1,112.767007082944,0
98,450,1,1,1,0,48.299847,1,3.185879,35,35,0,2,0,0,7,1,0,1,112.767007082944,0
98,450,1,1,1,0,48.299847,0,10.701505,34,33,0,2,0,0,7,1,0,1,112.767007082944,0
98,455,1,1,1,1,45.788254,1,5.8445787,50,36,2,0,0,0,7,1,0,1,112.767007082944,0
98,455,1,1,1,1,45.788254,0,12.825631,49,35,2,0,0,0,7,1,0,1,112.767007082944,0
98,459,1,1,1,1,52.009274,0,14.133335,28,28,3,0,0,1,4,1,0,0,112.767007082944,0
98,459,1,1,1,1,52.009274,1,8.8262606,29,29,3,0,0,1,4,1,0,0,112.767007082944,0
98,461,1,1,1,1,55.280525,1,2.5287077,43,40,0,0,0,1,7,1,0,0,112.767007082944,0
98,461,1,1,1,1,55.280525,0,8.7040787,41,39,0,0,0,1,7,1,0,0,112.767007082944,0
98,467,1,1,1,1,51.159195,0,10.622278,32,31,2,2,0,1,6,1,0,0,112.767007082944,0
98,467,1,1,1,1,51.159195,1,0,33,32,2,2,0,1,6,1,0,0,112.767007082944,0
98,468,1,1,1,1,52.163834,0,15.851693,43,36,3,0,0,1,4,1,0,0,112.767007082944,0
98,468,1,1,1,1,52.163834,1,1.3153555,44,37,3,0,0,1,4,1,0,0,112.767007082944,0
98,469,1,1,1,1,52.318394,0,11.931283,26,26,4,2,0,1,5,1,0,1,112.767007082944,0
98,469,1,1,1,1,52.318394,1,1.0817511,28,28,4,2,0,1,5,1,0,1,112.767007082944,1
98,470,1,1,1,1,48.995361,0,18.144312,60,50,0,0,0,1,3,1,0,0,112.767007082944,0
98,470,1,1,1,1,48.995361,1,1.5818856,60,50,0,0,0,1,3,1,0,0,112.767007082944,0
98,471,1,1,1,1,52.318394,0,10.318872,38,41,3,2,0,1,8,1,0,0,112.767007082944,0
98,471,1,1,1,1,52.318394,1,0,39,41,3,2,0,1,8,1,0,0,112.767007082944,0
106,473,1,1,1,1,55.589645,1,4.9802561,71,68,1,0,0,0,7,1,0,1,109.358906463083,0
106,473,1,1,1,1,55.589645,0,13.660988,70,67,1,0,0,0,7,1,0,1,109.358906463083,0
106,474,1,1,1,1,51.545593,0,12.847006,38,36,6,2,0,0,8,0,1,0,109.358906463083,0
106,474,1,1,1,1,51.545593,1,9.6850786,39,37,6,2,0,0,8,0,1,0,109.358906463083,0
106,476,1,1,1,1,54.018547,1,21.437992,40,36,6,4,0,0,8,1,0,0,109.358906463083,0
106,476,1,1,1,1,54.018547,0,9.8819847,38,35,6,4,0,0,8,1,0,0,109.358906463083,0
106,483,1,1,1,1,56.605099,1,8.3106718,56,37,0,0,0,0,4,1,0,1,109.358906463083,0
106,483,1,1,1,1,56.605099,0,18.337955,55,36,0,0,0,0,4,1,0,1,109.358906463083,1
106,488,1,1,1,1,51.777435,0,14.52306,34,35,1,1,0,0,7,0,1,0,109.358906463083,0
106,488,1,1,1,1,51.777435,1,14.214011,35,36,1,1,0,0,7,0,1,0,109.358906463083,0
106,490,1,1,1,1,57.702473,1,4.0206928,42,44,0,1,0,0,8,0,0,0,109.358906463083,0
106,490,1,1,1,1,57.702473,0,12.032996,41,43,0,1,0,0,8,0,0,0,109.358906463083,0
106,491,1,1,1,1,56.259659,1,6.7817822,35,35,16,2,0,0,8,0,1,0,109.358906463083,0
106,491,1,1,1,1,56.259659,0,16.36314,34,34,16,2,0,0,8,0,1,0,109.358906463083,0
106,495,1,1,1,1,54.098915,0,16.040619,38,35,2,5,0,0,5,1,0,0,109.358906463083,0
106,495,1,1,1,1,54.098915,1,8.5554934,39,36,2,5,0,0,5,1,0,0,109.358906463083,0
106,497,1,1,1,1,52.884853,1,7.073329,50,48,2,2,0,0,7,1,0,0,109.358906463083,0
106,497,1,1,1,1,52.884853,0,13.063884,49,47,2,2,0,0,7,1,0,0,109.358906463083,0
106,502,1,1,1,1,51.622875,1,13.588082,48,47,1,1,0,0,5,1,0,0,109.358906463083,0
106,502,1,1,1,1,51.622875,0,17.039057,47,46,1,1,0,0,5,1,0,0,109.358906463083,0
106,504,1,1,1,1,57.547913,1,0,41,39,1,2,0,0,8,1,0,0,109.358906463083,0
106,504,1,1,1,1,57.547913,0,10.172421,40,38,1,2,0,0,8,1,0,0,109.358906463083,0
106,505,1,1,1,1,52.704792,1,4.4385109,65,62,0,0,0,0,5,1,0,0,109.358906463083,0
106,505,1,1,1,1,52.704792,0,16.697405,64,61,0,0,0,0,5,1,0,0,109.358906463083,0
107,510,0,0,0,0,49.149921,1,16.89304,35,36,1,3,0,0,5,1,1,1,103.754372114034,0
107,510,0,0,0,0,49.149921,0,16.167532,34,35,1,3,0,0,5,1,1,1,103.754372114034,0
107,511,0,0,0,0,52.241112,1,40.493973,36,28,1,4,0,0,5,1,0,1,103.754372114034,0
107,511,0,0,0,0,52.241112,0,15.434383,35,27,1,4,0,0,5,1,0,1,103.754372114034,0
107,512,0,0,0,0,57.264297,1,31.94973,25,25,6,6,0,0,4,1,0,3,103.754372114034,0
107,512,0,0,0,0,57.264297,0,16.567112,24,24,6,6,0,0,4,1,0,3,103.754372114034,0
107,515,0,0,0,0,48.686245,0,13.594406,40,35,0,0,0,0,6,1,1,1,103.754372114034,0
107,515,0,0,0,0,48.686245,1,14.205313,41,36,0,0,0,0,6,1,1,1,103.754372114034,0
107,519,0,0,0,0,57.03323,1,11.947971,38,37,0.5,2,0,0,8,1,1,1,103.754372114034,0
107,519,0,0,0,0,57.03323,0,9.325201,37,36,0.5,2,0,0,8,1,1,1,103.754372114034,0
107,521,0,0,0,0,53.632149,0,26.171665,50,41,0,2,1,0,1,1,0,0,103.754372114034,0
107,521,0,0,0,0,53.632149,1,15.259409,50,41,0,2,1,0,1,1,0,0,103.754372114034,0
107,526,0,0,0,0,56.12442,0,10.590073,65,62,0,0,0,1,7,1,1,2,103.754372114034,0
107,526,0,0,0,0,56.12442,1,20.484226,66,63,0,0,0,1,7,1,1,2,103.754372114034,0
107,527,0,0,0,0,54.250385,0,13.366312,58,54,2,0,0,1,6,1,1,1,103.754372114034,0
107,527,0,0,0,0,54.250385,1,26.406843,59,55,2,0,0,1,6,1,1,1,103.754372114034,0
107,530,0,0,0,0,52.820709,1,28.411121,37,32,1,1,0,0,5,1,0,1,103.754372114034,0
107,530,0,0,0,0,52.820709,0,15.84926,36,32,1,1,0,0,5,1,0,1,103.754372114034,0
107,531,0,0,0,0,55.486862,1,24.984629,35,25,3,6,0,0,4,1,0,1,103.754372114034,0
107,531,0,0,0,0,55.486862,0,17.168936,34,24,3,6,0,0,4,1,0,1,103.754372114034,0
107,532,0,0,0,0,48.763523,1,9.6480732,35,33,2,2,0,0,7,1,1,1,103.754372114034,0
107,532,0,0,0,0,48.763523,0,12.039639,35,33,2,2,0,0,7,1,1,1,103.754372114034,0
107,533,0,0,0,0,57.326118,1,15.050442,47,41,3,2,0,0,8,1,1,1,103.754372114034,1
107,533,0,0,0,0,57.326118,0,11.107141,46,40,3,2,0,0,8,1,1,1,103.754372114034,0
107,536,0,0,0,0,50.850079,1,24.28686,33,29,11,0,0,0,8,1,1,1,103.754372114034,0
107,536,0,0,0,0,50.850079,0,13.425087,33,28,11,0,0,0,8,1,1,1,103.754372114034,0
107,537,0,0,0,0,53.374805,1,30.593285,44,36,0,0,0,1,8,1,1,3,103.754372114034,0
107,537,0,0,0,0,53.374805,0,7.4297476,43,35,0,0,0,1,8,1,1,3,103.754372114034,0
107,538,0,0,0,0,55.023186,0,13.713444,35,32,5,4,0,0,6,1,0,1,103.754372114034,0
107,538,0,0,0,0,55.023186,1,14.896928,36,34,5,4,0,0,6,1,0,1,103.754372114034,0
107,539,0,0,0,0,54.095825,0,19.439812,50,52,1,0,0,0,4,1,0,1,103.754372114034,1
107,539,0,0,0,0,54.095825,1,17.865059,51,53,1,0,0,0,4,1,0,1,103.754372114034,0
107,540,0,0,0,0,49.072643,1,10.787917,42,36,1,1,0,0,7,1,0,1,103.754372114034,0
107,540,0,0,0,0,49.072643,0,12.340578,41,36,1,1,0,0,7,1,0,1,103.754372114034,0
107,541,0,0,0,0,55.177742,0,18.921787,24,41,6,2,1,0,4,1,0,0,103.754372114034,0
107,541,0,0,0,0,55.177742,1,22.795486,25,41,6,2,1,0,4,1,0,0,103.754372114034,0
143,544,1,1,1,1,55.622101,0,16.184244,72,41,0,2,1,1,5,1,0,1,106.12532408577,0
143,544,1,1,1,1,55.622101,1,8.7568769,73,41,0,2,1,1,5,1,0,1,106.12532408577,0
143,545,1,1,1,1,49.072643,0,13.172526,29,26,2,6,0,0,7,0,0,0,106.12532408577,0
143,545,1,1,1,1,49.072643,1,0.94674033,30,27,2,6,0,0,7,0,0,0,106.12532408577,0
143,546,1,1,1,1,57.341576,0,10.496993,55,48,0,0,0,0,8,1,0,1,106.12532408577,0
143,546,1,1,1,1,57.341576,1,3.1681168,56,49,0,0,0,0,8,1,0,1,106.12532408577,0
143,551,1,1,1,1,55.641422,1,4.4211502,63,64,4,0,0,0,9,0,0,9,106.12532408577,0
143,551,1,1,1,1,55.641422,0,13.6106,62,63,4,0,0,0,9,0,0,9,106.12532408577,0
143,552,1,1,1,1,55.023186,1,0.95583457,60,61,0,0,0,1,4,1,0,1,106.12532408577,0
143,552,1,1,1,1,55.023186,0,16.182436,59,60,0,0,0,1,4,1,0,1,106.12532408577,1
143,555,1,1,1,1,54.683151,0,14.301292,49,47,0,0,0,0,6,1,0,1,106.12532408577,0
143,555,1,1,1,1,54.683151,1,6.9874887,50,48,0,0,0,0,6,1,0,1,106.12532408577,0
143,556,1,1,1,1,52.272026,1,1.0962565,61,61,0,0,0,0,9,1,1,1,106.12532408577,0
143,556,1,1,1,1,52.272026,0,8.9065847,60,60,0,0,0,0,9,1,1,1,106.12532408577,0
143,557,1,1,1,1,54.327667,0,18.547794,29,23,6,5,0,0,3,1,0,0,106.12532408577,0
143,557,1,1,1,1,54.327667,1,17.650778,30,24,6,5,0,0,3,1,0,0,106.12532408577,0
143,558,1,1,1,1,55.780525,0,12.462323,41,41,3,2,1,0,8,1,0,1,106.12532408577,0
143,558,1,1,1,1,55.780525,1,4.8930149,42,41,3,2,1,0,8,1,0,1,106.12532408577,0
143,559,1,1,1,1,55.177742,1,6.4929562,60,59,0,0,0,0,5,1,0,1,106.12532408577,0
143,559,1,1,1,1,55.177742,0,16.80003,59,58,0,0,0,0,5,1,0,1,106.12532408577,0
143,560,1,1,1,1,56.336941,1,0.57057875,32,29,6,6,0,0,4,1,0,1,106.12532408577,0
143,560,1,1,1,1,56.336941,0,17.184153,31,27,6,6,0,0,4,1,0,1,106.12532408577,0
143,563,1,1,1,1,49.922722,0,14.63192,46,45,0,0,0,0,7,0,0,1,106.12532408577,0
143,563,1,1,1,1,49.922722,1,5.1415939,47,46,0,0,0,0,7,0,0,1,106.12532408577,0
143,576,1,1,1,1,53.709427,0,20.992289,68,64,0,2,0,0,3,1,0,1,106.12532408577,0
143,576,1,1,1,1,53.709427,1,7.6899176,69,65,0,2,0,0,3,1,0,1,106.12532408577,0
143,577,1,1,1,0,43.585781,0,8.487792,43,34,3,0,0,0,9,1,0,2,106.12532408577,0
143,577,1,1,1,0,43.585781,1,0,44,35,3,0,0,0,9,1,0,2,106.12532408577,0
143,581,1,1,1,1,55.7187,1,5.8117304,34,30,0,0,0,0,5,0,1,0,106.12532408577,0
143,581,1,1,1,1,55.7187,0,17.187235,33,29,0,0,0,0,5,0,1,0,106.12532408577,0
143,583,1,1,1,1,51.777435,0,12.297558,41,38,3,3,0,0,7,1,0,0,106.12532408577,1
143,583,1,1,1,1,51.777435,1,7.1479979,42,39,3,3,0,0,7,1,0,0,106.12532408577,0
143,585,1,1,1,1,49.381763,1,4.0739222,38,29,6,4,0,0,6,1,1,0,106.12532408577,0
143,585,1,1,1,1,49.381763,0,13.805337,37,28,6,4,0,0,6,1,1,0,106.12532408577,0
143,588,1,1,1,1,56.704018,0,19.281973,55,54,0,0,0,0,5,0,0,1,106.12532408577,0
143,588,1,1,1,1,56.704018,1,9.1746264,56,55,0,0,0,0,5,0,0,1,106.12532408577,0
143,590,1,1,1,1,57.225658,1,5.3279476,22,24,5,6,0,0,5,0,0,0,106.12532408577,0
143,590,1,1,1,1,57.225658,0,16.193611,21,23,5,6,0,0,5,0,0,0,106.12532408577,0
143,592,1,1,1,1,54.057186,0,14.780795,32,86,3,0,0,0,5,1,0,2,106.12532408577,0
143,592,1,1,1,1,54.057186,1,4.8079834,32,87,3,0,0,0,5,1,0,2,106.12532408577,0
143,594,1,1,1,1,54.984543,1,0.14475651,38,36,6,4,0,0,7,1,0,0,106.12532408577,0
143,594,1,1,1,1,54.984543,0,11.934863,38,35,6,4,0,0,7,1,0,0,106.12532408577,0
143,595,1,1,1,1,52.890266,1,0.89823645,40,38,3,4,0,0,9,1,0,1,106.12532408577,0
143,595,1,1,1,1,52.890266,0,8.2590656,40,37,3,4,0,0,9,1,0,1,106.12532408577,0
143,596,1,1,1,1,55.101238,0,21.496578,70,41,2.8398747,2,1,0,6,1,0,0,106.12532408577,0
143,596,1,1,1,1,55.101238,1,1.3825514,71,41,2.8398747,2,1,0,6,1,0,0,106.12532408577,0
143,597,1,1,1,1,52.62751,0,10.914709,48,39,3,2,0,0,8,1,0,1,106.12532408577,0
143,597,1,1,1,1,52.62751,1,0,49,40,3,2,0,0,8,1,0,1,106.12532408577,1
143,598,1,1,1,1,55.56414,1,10.798783,26,25,6,6,0,0,5,0,0,1,106.12532408577,0
143,598,1,1,1,1,55.56414,0,16.898762,25,24,6,6,0,0,5,0,0,1,106.12532408577,0
143,599,1,1,1,1,56.491501,0,11.329328,55,53,3,0,0,0,8,1,0,0,106.12532408577,0
143,599,1,1,1,1,56.491501,1,6.8640738,56,54,3,0,0,0,8,1,0,0,106.12532408577,0
143,600,1,1,1,1,57.521641,0,8.2824297,28,22,3,6,0,0,8,1,0,1,106.12532408577,0
143,600,1,1,1,1,57.521641,1,8.5416288,29,23,3,6,0,0,8,1,0,1,106.12532408577,0
143,604,1,1,1,1,56.993816,0,15.895151,18,18,0,0,0,0,3,1,0,0,106.12532408577,0
143,604,1,1,1,1,56.993816,1,6.9386244,19,18,0,0,0,0,3,1,0,0,106.12532408577,0
180,608,0,1,0,0,46.136013,0,11.725341,39,39,4,0,0,1,6,1,0,1,119.022430823317,0
180,608,0,1,0,0,46.136013,1,14.250882,41,41,4,0,0,1,6,1,0,1,119.022430823317,0
180,609,0,1,0,0,51.659195,0,9.3057013,19,17,0,0,0,1,5,1,0,1,119.022430823317,0
180,609,0,1,0,0,51.659195,1,15.320711,20,18,0,0,0,1,5,1,0,1,119.022430823317,1
180,612,0,1,0,0,57.496136,1,13.848731,68,40,0,0,0,1,6,0,0,3,119.022430823317,0
180,612,0,1,0,0,57.496136,0,14.980137,67,39,0,0,0,1,6,0,0,3,119.022430823317,0
180,614,0,1,0,0,56.491501,1,11.455253,40,48,0,0,0,1,4,1,0,2,119.022430823317,0
180,614,0,1,0,0,56.491501,0,15.256736,39,47,0,0,0,1,4,1,0,2,119.022430823317,0
180,616,0,1,0,0,46.75425,0,14.770372,19,23,4,0,0,1,3,1,0,0,119.022430823317,0
180,616,0,1,0,0,46.75425,1,16.362698,20,24,4,0,0,1,3,1,0,0,119.022430823317,0
180,617,0,1,0,0,46.599689,0,9.2331972,31,25,1,5,0,1,8,0,1,2,119.022430823317,0
180,617,0,1,0,0,46.599689,1,11.534785,31,26,1,5,0,1,8,0,1,2,119.022430823317,0
180,619,0,1,0,0,55.306801,1,32.366505,42,40,0,0,0,1,5,0,0,2,119.022430823317,0
180,619,0,1,0,0,55.306801,0,15.648416,40,39,0,0,0,1,5,0,0,2,119.022430823317,0
180,620,0,1,0,0,53.065685,1,13.028654,49,48,2,0,0,0,8,0,1,3,119.022430823317,0
180,620,0,1,0,0,53.065685,0,14.409439,49,47,2,0,0,0,8,0,1,3,119.022430823317,0
180,621,0,1,0,0,46.75425,1,15.455719,21,19,3,0,0,1,3,1,1,0,119.022430823317,0
180,621,0,1,0,0,46.75425,0,14.748918,20,18,3,0,0,1,3,1,1,0,119.022430823317,0
180,622,0,1,0,0,56.414219,0,17.572628,19,21,4,5,0,1,3,0,0,2,119.022430823317,0
180,622,0,1,0,0,56.414219,1,18.979252,19,21,4,5,0,1,3,0,0,2,119.022430823317,0
180,623,0,1,0,0,56.414219,1,12.069689,20,21,4,4,0,1,3,0,1,1,119.022430823317,0
180,623,0,1,0,0,56.414219,0,17.499453,18,20,4,4,0,1,3,0,1,1,119.022430823317,0
180,624,0,1,0,0,51.931995,0,15.957766,19,24,4,4,0,0,4,1,1,1,119.022430823317,0
180,624,0,1,0,0,51.931995,1,23.047848,21,25,4,4,0,0,4,1,1,1,119.022430823317,0
180,625,0,1,0,0,56.491501,0,19.071644,23,25,2,0,0,0,4,0,1,1,119.022430823317,0
180,625,0,1,0,0,56.491501,1,10.061159,25,26,2,0,0,0,4,0,1,1,119.022430823317,0
180,626,0,1,0,0,45.942814,1,37.710442,23,23,4,4,0,1,5,1,1,2,119.022430823317,0
180,626,0,1,0,0,45.942814,0,11.538526,22,21,4,4,0,1,5,1,1,2,119.022430823317,1
180,628,0,1,0,0,53.297527,0,10.118932,36,35,1,0,0,1,8,0,1,1,119.022430823317,0
180,628,0,1,0,0,53.297527,1,9.8183594,37,35,1,0,0,1,8,0,1,1,119.022430823317,1
3,635,1,1,1,1,50.30912,1,27.220711,32,25,2,0,0,0,6,0,1,0,143.262678458817,0
3,635,1,1,1,1,50.30912,0,15.560838,31,24,2,0,0,0,6,0,1,0,143.262678458817,0
3,639,1,1,1,1,48.145287,0,12.741582,40,34,6,0,0,0,8,0,0,1,143.262678458817,0
3,639,1,1,1,1,48.145287,1,15.767348,41,35,6,0,0,0,8,0,0,1,143.262678458817,0
3,640,1,1,1,1,53.400311,0,15.711618,25,19,6,0,0,0,4,1,0,0,143.262678458817,0
3,640,1,1,1,1,53.400311,1,3.5761473,26,20,6,0,0,0,4,1,0,0,143.262678458817,0
3,641,1,1,1,1,55.216385,0,10.960824,39,38,3,3,0,0,9,0,1,0,143.262678458817,0
3,641,1,1,1,1,55.216385,1,2.1396525,40,39,3,3,0,0,9,0,1,0,143.262678458817,0
3,644,1,1,1,1,49.959038,0,12.313809,49,43,0,2,0,0,7,1,1,0,143.262678458817,0
3,644,1,1,1,1,49.959038,1,21.327421,50,44,0,2,0,0,7,1,1,0,143.262678458817,0
3,650,1,1,1,1,44.899536,1,7.6037321,39,37,0,0,0,0,8,1,1,1,143.262678458817,0
3,650,1,1,1,1,44.899536,0,9.5135984,39,36,0,0,0,0,8,1,1,1,143.262678458817,0
3,656,1,1,1,1,54.095825,1,65.533737,35,31,3,3,0,0,4,1,0,0,143.262678458817,0
3,656,1,1,1,1,54.095825,0,17.476686,34,30,3,3,0,0,4,1,0,0,143.262678458817,0
3,658,1,1,1,1,53.09119,0,12.901211,27,28,6,6,0,0,6,1,1,0,143.262678458817,0
3,658,1,1,1,1,53.09119,1,1.3039963,29,29,6,6,0,0,6,1,1,0,143.262678458817,0
57,675,1,1,1,1,47.720249,1,7.1656027,68,41,0,2,1,1,6,1,0,0,134.201036766985,0
57,675,1,1,1,1,47.720249,0,13.896547,67,41,0,2,1,1,6,1,0,0,134.201036766985,0
57,677,1,1,1,1,52.241886,0,15.072942,35,32,2.8398747,5,0,1,6,1,0,1,134.201036766985,0
57,677,1,1,1,1,52.241886,1,4.5718575,36,33,2.8398747,5,0,1,6,1,0,1,134.201036766985,0
57,682,1,1,1,1,56.875576,0,12.061275,45,40,4,6,0,1,6,1,0,0,134.201036766985,0
57,682,1,1,1,1,56.875576,1,1.7923186,46,41,4,6,0,1,6,1,0,0,134.201036766985,0
57,684,1,1,1,1,56.800617,1,9.523284,43,24,4,6,0,1,4,1,0,1,134.201036766985,0
57,684,1,1,1,1,56.800617,0,15.120649,42,23,4,6,0,1,4,1,0,1,134.201036766985,0
57,685,1,1,1,1,51.06646,0,7.4299035,37,37,4,0,0,1,8,1,0,1,134.201036766985,0
57,685,1,1,1,1,51.06646,1,20.100107,38,38,4,0,0,1,8,1,0,1,134.201036766985,0
57,689,1,1,1,1,57.187016,1,13.724627,51,44,0,0,0,1,8,0,0,6,134.201036766985,0
57,689,1,1,1,1,57.187016,0,11.033899,50,43,0,0,0,1,8,0,0,6,134.201036766985,0
57,694,1,1,1,0,52.009274,0,15.105127,27,19,8,5,0,1,4,1,0,10,134.201036766985,0
57,694,1,1,1,0,52.009274,1,3.5092146,28,20,8,5,0,1,4,1,0,10,134.201036766985,0
57,695,1,1,1,1,57.418858,1,4.8317537,65,61,1,2,0,1,6,1,1,4,134.201036766985,0
57,695,1,1,1,1,57.418858,0,14.083159,64,60,1,2,0,1,6,1,1,4,134.201036766985,0
57,696,1,1,1,1,55.486862,0,11.84866,23,23,8,6,0,1,5,1,1,2,134.201036766985,0
57,696,1,1,1,1,55.486862,1,7.871047,24,24,8,6,0,1,5,1,1,2,134.201036766985,0
57,698,1,1,1,1,54.521641,1,28.100254,35,32,2.8398747,7,0,1,5,1,0,3,134.201036766985,0
57,698,1,1,1,1,54.521641,0,17.293983,33,31,2.8398747,7,0,1,5,1,0,3,134.201036766985,0
57,699,1,1,1,1,44.822258,0,11.504352,65,35,0,0,1,1,6,1,0,4,134.201036766985,0
57,699,1,1,1,1,44.822258,1,3.4746459,66,37,0,0,1,1,6,1,0,4,134.201036766985,0
57,701,1,1,1,1,51.035549,1,5.9387455,43,38,4,4,0,1,9,1,0,4,134.201036766985,1
57,701,1,1,1,1,51.035549,0,6.3153596,42,37,4,4,0,1,9,1,0,4,134.201036766985,0
57,703,1,1,1,1,53.24575,1,8.0585241,38,37,4,2,0,1,7,0,0,3,134.201036766985,0
57,703,1,1,1,1,53.24575,0,12.413919,37,36,4,2,0,1,7,0,0,3,134.201036766985,1
57,704,1,1,1,1,49.69088,1,8.4778795,55,50,3,2,0,1,6,1,0,2,134.201036766985,0
57,704,1,1,1,1,49.69088,0,13.118997,54,49,3,2,0,1,6,1,0,2,134.201036766985,0
57,705,1,1,1,1,43.00386,1,4.2716513,31,30,7,4,0,1,6,1,0,2,134.201036766985,0
57,705,1,1,1,1,43.00386,0,10.714053,30,30,7,4,0,1,6,1,0,2,134.201036766985,0
61,706,1,1,1,1,49.922722,0,20.360842,72,66,0,0,0,1,2,1,0,1,139.70428835368,0
61,706,1,1,1,1,49.922722,1,2.1004755,73,67,0,0,0,1,2,1,0,1,139.70428835368,0
61,707,1,1,1,1,57.341576,0,19.379734,67,58,0,0,0,1,3,1,0,6,139.70428835368,0
61,707,1,1,1,1,57.341576,1,3.461201,68,59,0,0,0,1,3,1,0,6,139.70428835368,0
61,710,1,1,1,1,40.03091,0,10.380554,85,77,3,0,0,1,7,1,0,1,139.70428835368,0
61,710,1,1,1,1,40.03091,1,0,86,78,3,0,0,1,7,1,0,1,139.70428835368,0
61,712,1,1,1,1,44.319939,1,4.1100636,48,37,4,6,0,1,9,1,0,4,139.70428835368,0
61,712,1,1,1,1,44.319939,0,6.5279975,46,36,4,6,0,1,9,1,0,4,139.70428835368,0
61,714,1,1,1,1,45.443584,1,0.29335231,61,38,2,0,0,1,6,1,0,2,139.70428835368,0
61,714,1,1,1,1,45.443584,0,12.987868,60,37,2,0,0,1,6,1,0,2,139.70428835368,0
61,715,1,1,1,0,53.323029,0,24.217924,75,41,0,2,1,1,1,1,0,0,139.70428835368,0
61,715,1,1,1,0,53.323029,1,4.6344986,76,41,0,2,1,1,1,1,0,0,139.70428835368,0
64,722,0,0,0,0,41.112827,0,7.296031,36,33,3,2,0,1,8,1,0,2,139.836560052741,0
64,722,0,0,0,0,41.112827,1,14.680551,37,34,3,2,0,1,8,1,0,2,139.836560052741,0
64,726,0,0,0,0,42.16383,1,11.517591,40,29,3,1,0,1,6,1,0,1,139.836560052741,0
64,726,0,0,0,0,42.16383,0,11.136867,39,28,3,1,0,1,6,1,0,1,139.836560052741,0
64,727,0,0,0,0,46.058731,0,15.157065,71,41,0,2,0,1,6,1,0,2,139.836560052741,0
