cust_id,deny,pirat,hirat,lvrat,chist,mhist,phist,unemp,selfemp,insurance,condomin,race,single,hschool
1235,1,0.25,0.2,0.802721088,1,2,no,3.200000048,no,no,no,White,no,yes
1236,1,0.29,0.21,0.783505155,1,1,no,3.200000048,yes,no,no,White,no,yes
1237,1,0.32,0.2,0.888157895,2,1,no,3.200000048,no,no,no,White,yes,yes
1238,1,0.36,0.15,0.769230769,2,1,no,3.099999905,no,no,yes,White,no,yes
1239,1,0.24,0.23,0.790419162,1,1,no,3.200000048,no,no,no,White,yes,yes
1240,1,0.1,0.04,0.8,1,1,no,3.200000048,no,no,no,White,no,yes
1241,1,0.34,0.28,0.896551724,1,2,no,3.099999905,no,no,no,White,no,yes
1242,1,0.43,0.3,0.666666667,2,3,yes,10.60000038,no,no,no,White,yes,yes
1243,1,0.39,0.3,0.713012478,1,2,no,4.300000191,yes,no,no,White,yes,yes
1244,1,0.31,0.28,0.776223776,2,2,no,4.300000191,no,no,no,White,yes,yes
1245,1,0.37,0.26,0.676923077,2,2,no,5.300000191,no,no,yes,White,yes,yes
1246,1,0.31,0.25,0.59970015,1,1,no,1.799999952,no,no,no,White,no,yes
1247,1,0.37,0.26,0.498575499,2,1,no,5.300000191,no,no,no,White,yes,yes
1248,1,0.24,0.2,0.648330059,1,2,no,1.799999952,yes,no,no,White,no,yes
1249,1,0.37,0.24,0.655976676,1,1,no,1.799999952,no,no,no,White,no,yes
1250,1,0.35,0.27,1,1,2,no,3.200000048,no,no,yes,White,yes,yes
1251,1,0.29,0.26,0.7,2,1,no,10.60000038,yes,no,no,White,no,yes
1252,1,0.29,0.28,0.364415863,2,1,no,3.900000095,no,no,no,White,no,yes
1253,1,0.07,0.07,0.752238806,1,1,no,10.60000038,yes,no,no,White,no,yes
1254,1,0.36,0.33,0.8,1,2,no,2,no,no,no,White,no,yes
1255,1,0.25,0.22,0.528301887,1,1,no,10.60000038,no,no,no,White,no,yes
1256,1,0.21,0.18,0.703703704,1,2,no,10.60000038,yes,no,no,White,no,yes
1257,1,0.13,0.1,0.454545455,2,1,no,4.300000191,no,no,no,White,no,yes
1258,1,0.34,0.23,1,2,4,yes,4.300000191,no,no,yes,White,yes,yes
1259,1,0.39,0.33,0.724137931,2,1,no,3.200000048,no,no,no,White,no,yes
1260,1,0.3,0.29,0.682593857,2,2,no,2,no,no,no,White,yes,yes
1261,1,0.29,0.17,1,1,2,no,3.099999905,no,no,yes,White,no,yes
1262,1,0.17,0.12,0.498489426,1,1,no,3.200000048,no,no,no,White,no,yes
1263,1,0.37,0.27,0.477099237,1,2,no,3.200000048,no,no,no,White,no,yes
1264,0,0.44,0.37,0.821238938,2,2,no,3.200000048,yes,no,no,White,no,yes
1265,1,0.37,0.28,0.659340632,5,1,no,3.200000048,no,no,no,White,no,yes
1266,1,0.25,0.23,0.765110959,1,1,no,3.099999905,no,no,no,White,no,yes
1267,1,0.26,0.25,0.995184603,2,2,no,1.799999952,no,no,yes,White,yes,yes
1268,0,0.75,0.29,0.448717949,1,2,no,8.899999619,no,no,no,White,yes,yes
1269,1,0.175,0.12,0.508474576,1,2,no,4.300000191,no,no,no,White,yes,yes
1270,1,0.18,0.18,0.745098039,1,2,no,1.799999952,no,no,no,White,no,yes
1271,1,0.35,0.3,0.446351931,1,1,no,3.200000048,yes,no,no,White,no,yes
1272,1,0.276000004,0.26,1,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1273,0,0.28,0.28,0.946236559,1,2,no,3.900000095,no,no,no,White,yes,yes
1274,1,0.33,0.22,0.858333333,5,2,no,3.200000048,no,no,yes,African-American,no,yes
1275,1,0.18,0.18,0.604395604,4,2,no,4.300000191,no,no,yes,White,yes,yes
1276,1,0.48,0.34,0.604395604,2,2,no,3.200000048,yes,no,yes,African-American,yes,yes
1277,1,0.19,0.19,0.833333333,4,2,no,3.200000048,no,no,yes,White,no,yes
1278,1,0.4,0.3,0.927272727,5,2,no,3.200000048,no,no,yes,African-American,yes,yes
1279,1,0.55,0.23,0.574712644,3,2,no,3.200000048,no,no,yes,White,no,no
1280,1,0.39,0.28,0.803738318,4,2,no,3.900000095,no,no,yes,African-American,yes,yes
1281,0,0.691999969,0.377999992,0.8,5,2,no,3.200000048,yes,no,no,White,no,yes
1282,1,0.405999985,0.29,1.14,1,1,no,3.200000048,no,no,no,White,no,yes
1283,0,0.412000008,0.307999992,1.000676174,1,2,no,2,no,no,yes,White,yes,yes
1284,0,0.3,0.265,0.948148148,2,2,no,3.200000048,no,no,no,White,no,no
1285,1,0.347999992,0.163999996,0.779166667,1,2,no,3.200000048,no,no,no,White,no,yes
1286,1,0.325,0.272000008,0.903448276,1,1,no,4.300000191,no,no,yes,White,yes,yes
1287,1,0.359000015,0.28,0.8,3,1,no,4.300000191,no,no,no,African-American,no,yes
1288,1,0.3,0.265,0.903703704,2,2,no,3.200000048,no,no,no,White,no,no
1289,1,0.267000008,0.185,0.794444444,1,2,no,3.200000048,no,no,no,White,no,yes
1290,1,0.33,0.31,0.780952381,1,2,no,2,no,no,yes,White,yes,yes
1291,1,0.305,0.225,0.684210526,5,1,no,2,no,no,no,White,no,yes
1292,1,0.32,0.28,0.873333333,1,2,no,3.200000048,yes,no,yes,White,yes,yes
1293,1,0.37,0.25,0.942675159,1,2,no,10.60000038,no,no,no,White,no,yes
1294,1,0.243999996,0.203999996,0.692307692,1,2,no,4.300000191,yes,no,no,White,no,yes
1295,1,0.324000015,0.3,0.746268657,1,1,no,4.300000191,no,no,no,White,no,yes
1296,0,0.35,0.292000008,0.884848485,6,2,yes,3.200000048,no,no,no,African-American,no,yes
1297,1,0.38,0.14,0.777464789,2,2,no,4.300000191,no,no,no,White,no,yes
1298,1,0.24,0.197000008,0.868852459,1,2,no,1.799999952,no,no,yes,White,yes,yes
1299,1,0.312000008,0.257000008,0.801169591,1,2,no,4.300000191,no,no,no,White,no,yes
1300,1,0.32,0.258999996,0.676470588,1,2,no,3.099999905,no,no,no,White,no,yes
1301,1,0.36,0.182999992,0.794642857,2,2,no,3.099999905,no,no,no,White,yes,yes
1302,1,0.176000004,0.12,0.671875,2,2,no,3.200000048,yes,no,no,White,no,yes
1303,1,0.31,0.24,0.803030303,1,2,no,10.60000038,yes,no,no,White,yes,yes
1304,1,0.27,0.23,0.775,1,2,no,3.200000048,no,no,no,White,no,yes
1305,0,0.3,0.3,0.5,6,2,yes,3.099999905,no,no,no,White,yes,yes
1306,0,0.41,0.21,0.90052356,2,1,no,1.799999952,no,no,no,White,no,yes
1307,1,0.19,0.12,0.411764706,1,2,no,3.900000095,no,no,no,White,no,yes
1308,1,0.2,0.19,0.534285714,6,1,no,3.200000048,no,no,no,White,no,yes
1309,1,0.4,0.146000004,0.666666667,1,1,no,3.900000095,no,no,yes,White,yes,yes
1310,1,0.32,0.257999992,0.773584906,2,2,no,3.200000048,no,no,no,White,yes,yes
1311,1,0.35,0.33,0.740229885,5,1,no,3.200000048,yes,no,no,White,no,yes
1312,1,0.37,0.27,0.666666667,2,2,no,3.200000048,no,no,no,White,yes,yes
1313,1,0.35,0.29,0.944303797,1,1,no,3.200000048,no,no,no,White,no,yes
1314,1,0.33,0.18,0.782396088,1,1,no,8.899999619,no,no,no,White,no,yes
1315,1,0.15,0.15,0.722021661,1,2,no,5.300000191,yes,no,no,White,no,yes
1316,1,0.34,0.23,0.464480874,1,1,no,3.900000095,no,no,no,White,no,yes
1317,1,0.27,0.17,0.713375796,1,1,no,3.099999905,yes,no,no,White,yes,yes
1318,1,0.34,0.18,0.8,5,1,no,3.200000048,no,no,no,African-American,no,yes
1319,1,0.3,0.22,0.642335766,2,1,no,3.200000048,no,no,no,White,no,yes
1320,1,0.32,0.32,0.595744681,1,2,no,3.099999905,no,no,no,White,yes,yes
1321,1,1.28,0.73,0.70754717,1,1,no,4.300000191,yes,no,no,White,no,yes
1322,1,0.28,0.15,0.796460177,2,1,no,3.900000095,no,no,no,White,yes,yes
1323,1,0.24,0.22,0.703703704,1,1,no,10.60000038,yes,no,no,White,no,yes
1324,1,0.24,0.24,0.8,1,2,no,4.300000191,no,no,no,African-American,yes,yes
1325,1,0.38,0.36,1.031578947,1,1,no,3.200000048,no,no,no,White,no,yes
1326,1,0.32,0.26,0.9,1,2,no,3.900000095,no,no,yes,African-American,no,yes
1327,1,0.35,0.24,0.863636364,2,2,no,3.200000048,no,no,yes,White,yes,yes
1328,1,0.25,0.17,1.1875,1,2,no,4.300000191,no,no,yes,White,yes,yes
1329,1,0.44,0.11,0.5,1,1,no,2,no,no,no,White,yes,yes
1330,1,0.12,0.12,0.333333333,2,2,no,3.200000048,no,no,no,White,no,yes
1331,1,0.21,0.21,0.638297872,1,1,no,3.200000048,no,no,no,White,yes,yes
1332,1,0.24,0.24,0.733333333,1,1,no,10.60000038,yes,no,no,White,no,yes
1333,1,0.36,0.36,0.591836735,1,1,no,3.200000048,no,no,no,White,no,yes
1334,1,0.32,0.19,0.803418803,2,2,no,4.300000191,no,no,yes,White,yes,yes
1335,1,0.42,0.35,0.8,2,3,no,3.200000048,yes,no,no,White,no,yes
1336,1,0.37,0.24,0.596491228,1,1,yes,3.200000048,yes,no,no,White,yes,yes
1337,1,0.33,0.32,0.670250896,3,4,no,10.60000038,yes,no,no,White,yes,yes
1338,1,0.27,0.22,0.491071429,1,1,no,3.200000048,no,no,no,White,no,yes
1339,1,0.3,0.26,0.582524272,1,1,no,2,no,no,yes,White,yes,yes
1340,1,0.48,0.48,0.728205128,3,1,no,10.60000038,yes,no,no,White,yes,yes
1341,1,0.19,0.17,0.786666667,1,2,no,3.099999905,no,no,no,White,no,yes
1342,1,0.19,0.17,0.632911392,1,2,no,3.200000048,no,no,no,White,no,yes
1343,1,0.31,0.31,0.723684211,1,1,no,3.200000048,no,no,no,White,no,yes
1344,1,0.36,0.28,0.798701299,6,2,no,3.900000095,no,no,no,White,no,yes
1345,1,0.21,0.13,0.426829268,5,1,no,2,no,no,no,White,no,yes
1346,1,0.33,0.24,0.547619048,1,1,no,3.900000095,no,no,no,White,no,yes
1347,1,0.36,0.35,0.731707317,1,2,no,2,no,no,no,White,yes,yes
1348,1,0.37,0.3,0.782608696,6,2,yes,1.799999952,no,no,no,White,yes,yes
1349,1,0.35,0.25,0.773809524,2,1,no,3.200000048,no,no,no,White,no,yes
1350,1,0.42,0.14,0.798449612,1,2,no,3.599999905,no,no,no,White,yes,yes
1351,1,0.34,0.26,0.867647059,6,2,no,3.900000095,no,no,no,White,no,yes
1352,1,0.24,0.17,0.798701299,1,1,no,4.300000191,no,no,no,White,no,yes
1353,1,0.38,0.24,0.897959184,1,2,no,2,no,no,yes,White,yes,yes
1354,1,0.38,0.28,0.273972603,1,2,no,8.899999619,no,no,no,White,no,yes
1355,1,0.18,0.01,0.796296296,2,2,no,1.799999952,yes,no,no,White,no,yes
1356,1,0.34,0.2,0.592592593,5,1,no,8.899999619,yes,no,no,White,no,yes
1357,1,0.33,0.28,0.923076923,1,2,no,3.900000095,no,no,no,White,yes,yes
1358,1,0.25,0.2,0.881481481,6,2,no,3.200000048,no,no,no,White,no,yes
1359,1,0.38,0.31,0.915492958,6,2,no,10.60000038,no,no,no,African-American,no,yes
1360,1,0.35,0.26,0.793103448,1,1,no,5.300000191,yes,no,no,White,no,yes
1361,1,0.38,0.23,0.8,1,2,no,1.799999952,no,no,no,White,yes,yes
1362,1,0.37,0.24,0.6,6,2,yes,3.099999905,yes,no,no,White,yes,yes
1363,1,0.38,0.35,0.725806452,6,2,yes,2,no,no,no,White,no,yes
1364,1,0.36,0.26,0.656862745,2,1,no,3.099999905,no,no,no,White,no,yes
1365,1,0.34,0.3,0.922535211,1,2,no,3.900000095,no,no,no,White,no,yes
1366,1,0.36,0.29,0.478142077,1,2,no,3.200000048,no,no,no,White,no,yes
1367,1,0.23,0.2,0.610687023,1,1,no,1.799999952,no,no,no,White,no,yes
1368,1,0.3,0.29,0.871428571,1,2,no,4.300000191,no,no,no,White,yes,yes
1369,1,0.29,0.27,0.692592593,1,1,no,1.799999952,no,no,no,White,no,yes
1370,1,0.39,0.36,0.646258503,5,1,no,3.900000095,no,no,no,White,no,yes
1371,0,0.36,0.26,0.948275862,6,2,yes,4.300000191,no,no,yes,White,no,yes
1372,1,0.28,0.16,0.8,1,1,no,3.200000048,no,no,yes,White,yes,yes
1373,1,0.38,0.18,0.875968992,1,2,no,1.799999952,no,no,no,White,no,yes
1374,1,0.26,0.26,0.502512563,5,1,no,3.200000048,yes,no,yes,White,no,yes
1375,1,0.44,0.3,0.915384615,5,1,no,3.900000095,no,no,yes,African-American,no,yes
1376,1,0.34,0.32,0.724137931,6,2,yes,3.200000048,no,no,no,African-American,no,yes
1377,1,0.34,0.21,0.876923077,5,2,no,3.200000048,no,no,yes,White,no,yes
1378,1,0.38,0.29,0.784313725,6,2,no,3.099999905,no,no,no,White,no,yes
1379,1,0.38,0.29,0.529953917,6,4,yes,10.60000038,no,no,no,White,no,yes
1380,1,0.35,0.21,0.915384615,1,1,no,3.099999905,no,no,yes,White,yes,yes
1381,0,0.16,0.14,0.8,6,2,no,3.599999905,no,no,yes,White,no,yes
1382,1,0.31,0.2,0.743801653,6,2,no,1.799999952,no,no,no,White,no,yes
1383,1,0.36,0.27,0.461538462,5,2,no,3.900000095,no,no,no,White,no,yes
1384,1,0.31,0.31,0.862068966,5,2,no,2,yes,no,no,White,yes,yes
1385,0,0.45,0.21,0.657894737,1,2,no,3.200000048,no,no,no,White,yes,yes
1386,1,0.39,0.38,0.574712644,1,2,no,3.200000048,no,no,no,White,yes,yes
1387,0,0.2,0.07,0.8,6,3,no,3.599999905,no,no,no,White,yes,yes
1388,1,0.24,0.23,0.671641791,4,2,no,3.200000048,no,no,yes,White,no,yes
1389,1,0.45,0.45,0.722222222,2,2,no,3.200000048,no,no,yes,White,no,yes
1390,1,0.61,0.26,0.888888889,1,1,no,3.099999905,no,no,yes,White,yes,yes
1391,1,0.27,0.18,0.885,1,2,no,3.200000048,no,no,no,White,yes,yes
1392,1,0.55,0.24,0.510638298,3,4,no,1.799999952,no,no,no,White,no,yes
1393,1,0.32,0.29,0.929133858,3,2,no,3.200000048,no,no,yes,White,yes,yes
1394,1,0.17,0.09,0.888888889,1,1,no,3.200000048,no,no,yes,White,yes,yes
1395,0,0.47,0.35,0.803571429,3,1,no,4.300000191,no,no,no,White,no,yes
1396,1,0.14,0.14,0.592592593,1,1,no,3.200000048,yes,no,yes,White,no,yes
1397,1,0.38,0.28,0.85,1,2,no,3.200000048,no,no,yes,White,yes,yes
1398,1,0.31,0.23,0.762195122,1,2,no,3.900000095,yes,no,no,White,no,yes
1399,1,0.53,0.29,0.592592593,1,1,no,3.200000048,no,no,yes,White,no,yes
1400,1,0.26,0.17,0.707692308,1,1,no,3.099999905,no,no,yes,White,yes,yes
1401,1,0.2,0.2,0.765957447,3,1,no,3.200000048,no,no,no,White,no,yes
1402,1,0.33,0.16,0.8,1,2,no,3.200000048,yes,no,no,White,yes,yes
1403,1,0.2,0.13,0.547445255,1,2,no,3.200000048,yes,no,no,White,yes,yes
1404,1,0.52,0.28,0.689655172,3,1,yes,4.300000191,no,no,no,White,no,yes
1405,1,0.33,0.15,0.417910448,1,2,no,1.799999952,no,no,yes,White,yes,yes
1406,1,0.19,0.1,0.388059701,2,2,no,3.200000048,no,no,yes,White,yes,yes
1407,1,0.293999996,0.252999992,0.901960784,1,2,no,3.200000048,no,no,no,White,no,yes
1408,0,0.292999992,0.292999992,0.848484848,1,2,no,3.599999905,no,no,no,White,yes,yes
1409,1,0.337000008,0.330999985,0.352112676,2,1,no,3.900000095,no,no,no,White,yes,yes
1410,1,0.201000004,0.131000004,0.307692308,2,1,no,2,no,no,no,White,no,yes
1411,1,0.263999996,0.187999992,0.338983051,2,1,no,10.60000038,no,no,no,White,yes,yes
1412,1,0.279699993,0.252199993,0.885245902,2,2,no,3.200000048,no,no,no,White,yes,yes
1413,1,0.44,0.31,0.800904977,1,1,no,3.200000048,no,no,yes,White,yes,yes
1414,1,0.267299995,0.189099998,0.8,1,1,no,3.200000048,no,no,no,White,no,yes
1415,1,0.41,0.38,0.723684211,1,2,no,3.900000095,no,no,no,White,yes,yes
1416,1,0.284400005,0.214300003,0.338129496,1,1,no,3.099999905,no,no,no,White,no,yes
1417,1,0.3,0.29,0.2,2,2,no,3.200000048,no,no,yes,White,yes,yes
1418,1,0.27,0.15,0.333333333,6,2,no,1.799999952,no,no,yes,White,yes,yes
1419,1,0.332700005,0.321899986,0.76875,6,2,yes,3.900000095,no,no,no,White,yes,yes
1420,1,0.307299995,0.291399994,0.8,1,2,no,3.200000048,no,no,no,White,no,yes
1421,1,0.366100006,0.248999996,0.9,6,2,no,1.799999952,no,no,no,White,no,yes
1422,1,0.439099998,0.426100006,0.798245614,6,1,no,3.599999905,no,no,yes,White,yes,yes
1423,0,0.12,0.12,0.795454545,3,2,yes,1.799999952,no,no,no,White,yes,yes
1424,1,0.36,0.32,0.756756757,2,1,no,3.200000048,no,no,no,White,no,yes
1425,0,0.41,0.13,0.8,5,1,yes,8.899999619,no,no,no,White,no,yes
1426,1,0.33,0.27,0.4,1,1,no,3.200000048,no,no,no,White,yes,yes
1427,1,0.38,0.34,0.487804878,1,2,no,10.60000038,yes,no,no,White,no,no
1428,1,0.32,0.32,0.6,1,2,no,3.200000048,no,no,no,White,yes,yes
1429,0,0.32,0.24,0.902857143,6,2,yes,3.200000048,yes,no,no,White,yes,yes
1430,1,0.365,0.262000008,0.618181818,2,2,no,3.900000095,no,no,yes,White,yes,yes
1431,1,0.28,0.25,0.671186441,2,1,no,3.200000048,no,no,no,White,no,yes
1432,1,0.35,0.19,0.519480519,2,1,no,2,no,no,yes,White,no,yes
1433,1,0.231000004,0.083000002,0.179104478,1,1,no,5.300000191,no,no,no,White,no,yes
1434,1,0.31,0.29,0.536363636,1,2,no,3.200000048,no,no,no,White,no,yes
1435,1,0.113999996,0.074000001,0.544959128,1,1,no,4.300000191,no,no,no,White,no,yes
1436,1,0.3,0.297999992,0.489583333,2,1,no,3.099999905,no,no,no,White,no,yes
1437,1,0.287000008,0.276000004,0.689655172,1,2,no,10.60000038,yes,no,no,White,yes,yes
1438,1,0.43,0.32,0.857142857,1,2,no,3.200000048,no,no,no,White,no,yes
1439,1,0.35,0.25,0.89010989,1,2,no,3.900000095,no,no,no,White,no,yes
1440,1,0.33,0.32,0.808641975,1,2,no,3.200000048,no,no,no,White,yes,yes
1441,1,0.42,0.34,0.864,2,2,no,4.300000191,no,no,no,White,no,yes
1442,1,0.5,0.32,1,1,2,no,3.900000095,no,no,yes,White,yes,yes
1443,1,0.4,0.24,1,1,1,no,2,no,no,yes,White,yes,yes
1444,1,0.38,0.37,0.73255814,2,2,no,2,no,no,no,White,yes,yes
1445,1,0.33,0.32,0.80141844,1,2,no,3.200000048,no,no,yes,White,yes,yes
1446,1,0.22,0.21,0.901515152,1,2,no,3.200000048,no,no,yes,White,yes,yes
1447,1,0.38,0.33,0.65,2,1,yes,2,no,no,no,White,no,yes
1448,1,0.38,0.33,0.591836735,1,2,no,3.200000048,no,no,no,White,no,yes
1449,1,0.38,0.33,0.8,1,1,no,3.099999905,no,no,no,White,no,yes
1450,1,0.38,0.33,0.789189189,5,4,no,4.300000191,no,no,no,White,yes,yes
1451,1,0.38,0.28,0.8,1,2,no,4.300000191,no,no,no,White,no,yes
1452,1,0.38,0.33,0.375,2,1,no,4.300000191,yes,no,no,White,no,yes
1453,0,0.38,0.33,0.416666667,3,1,no,4.300000191,no,no,no,White,no,yes
1454,1,0.38,0.33,0.76,3,2,no,3.200000048,no,no,no,African-American,no,yes
1455,1,0.38,0.33,0.773333333,2,1,no,4.300000191,no,no,no,White,no,yes
1456,1,0.23,0.2,0.769230769,1,2,no,3.200000048,no,no,no,White,no,yes
1457,1,0.26,0.26,0.366666667,1,2,no,4.300000191,no,no,no,White,no,yes
1458,1,0.15,0.15,0.631578947,1,2,no,3.200000048,no,no,yes,White,no,yes
1459,1,0.17,0.14,0.489361702,1,1,no,3.200000048,no,no,no,White,no,yes
1460,1,0.28,0.28,0.436813187,1,1,no,3.200000048,no,no,no,White,no,yes
1461,0,0.3,0.3,0.868571429,1,2,no,3.900000095,no,no,no,White,yes,yes
1462,1,0.3,0.22,0.633802817,1,1,no,3.200000048,no,no,yes,White,yes,yes
1463,1,0.17,0.16,0.769230769,1,1,no,2,no,no,no,White,yes,yes
1464,1,0.38,0.21,0.8,1,2,no,3.900000095,no,no,no,White,yes,yes
1465,0,0.37,0.31,0.819672131,6,2,no,3.200000048,no,no,no,White,no,yes
1466,1,0.35,0.28,0.765517241,1,2,no,3.200000048,no,no,no,White,yes,yes
1467,1,0.577000008,0.23,0.791666667,1,1,no,1.799999952,no,no,no,White,no,yes
1468,1,0.37,0.25,0.874848117,1,1,no,3.099999905,no,no,no,White,yes,yes
1469,1,0.367000008,0.28,0.8,6,1,no,3.200000048,yes,no,no,White,no,yes
1470,1,0.487000008,0.26,0.741839763,1,1,no,1.799999952,no,no,no,White,no,yes
1471,1,0.399000015,0.22,0.361538462,1,1,yes,3.099999905,no,no,no,White,no,yes
1472,1,0.362000008,0.27,0.867783985,1,2,no,3.200000048,no,no,no,White,no,yes
1473,1,0.42,0.196000004,0.740540541,1,1,no,3.200000048,no,no,yes,White,no,yes
1474,1,0.430999985,0.185,0.666666667,1,2,no,3.099999905,no,no,no,White,no,yes
1475,1,0.36,0.33,0.491428571,1,1,no,3.900000095,no,no,no,White,no,yes
1476,1,0.37,0.26,0.928571429,5,2,no,1.799999952,no,no,no,White,yes,yes
1477,1,0.34,0.32,0.765217391,1,2,no,2,no,no,yes,White,yes,yes
1478,1,0.3,0.33,0.923566879,1,2,no,3.099999905,no,no,no,White,yes,yes
1479,1,0.38,0.33,0.540540541,3,1,no,1.799999952,no,no,no,White,yes,yes
1480,1,0.38,0.3,0.737142857,5,2,no,3.200000048,no,no,no,White,no,yes
1481,1,0.32,0.31,0.789473684,5,2,no,3.200000048,no,no,yes,White,yes,yes
1482,1,0.25,0.25,0.731707317,1,2,no,3.900000095,no,no,no,White,no,yes
1483,1,0.27,0.27,0.751552795,1,2,no,3.900000095,no,no,yes,African-American,yes,yes
1484,1,0.4,0.12,0.578947368,6,2,no,3.099999905,no,no,yes,White,yes,yes
1485,1,0.36,0.24,0.798507463,5,2,no,5.300000191,no,no,no,White,no,yes
1486,1,0.32,0.22,0.892682927,5,2,no,3.200000048,no,no,no,White,no,yes
1487,1,0.38,0.31,0.748148148,1,2,no,3.900000095,no,no,yes,White,yes,yes
1488,1,0.27,0.27,0.847058824,6,2,no,3.200000048,no,no,no,White,no,yes
1489,1,0.3,0.3,0.600775194,2,1,no,3.099999905,no,no,no,White,no,yes
1490,1,0.33,0.31,0.773006135,1,2,no,3.200000048,no,no,yes,White,yes,yes
1491,1,0.28,0.25,0.8,1,2,no,3.200000048,no,no,no,White,no,yes
1492,1,0.29,0.28,0.9,5,2,no,3.200000048,no,no,no,White,no,yes
1493,1,0.32,0.29,0.489690722,1,1,no,5.300000191,no,no,no,White,no,yes
1494,1,0.31,0.21,0.788732394,5,2,no,3.200000048,no,no,no,African-American,no,yes
1495,1,0.39,0.23,0.746835443,1,1,no,3.599999905,no,no,yes,White,yes,yes
1496,1,0.320400009,0.269899998,0.751020408,5,2,yes,3.200000048,yes,no,yes,White,no,yes
1497,1,0.366899986,0.258299999,0.702898551,2,2,no,4.300000191,yes,no,no,White,no,yes
1498,1,0.409900017,0.203899994,0.743421053,1,2,no,4.300000191,yes,no,no,White,no,yes
1499,1,0.26,0.22,0.945945946,6,2,no,3.900000095,no,no,no,White,no,yes
1500,1,0.39,0.27,0.792,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1501,1,0.106199999,0.028,0.597014925,2,2,no,2,no,no,yes,African-American,yes,yes
1502,1,0.32,0.31,0.803149606,2,2,no,5.300000191,no,no,yes,White,no,yes
1503,1,0.36,0.36,0.476190476,1,1,no,4.300000191,no,no,no,White,no,yes
1504,1,0.38,0.29,0.9,6,2,no,3.200000048,no,no,no,African-American,no,yes
1505,1,0.28,0.24,0.777464789,5,2,no,3.200000048,yes,no,no,White,no,yes
1506,1,0.38,0.28,0.8,5,2,no,3.099999905,no,no,no,White,no,yes
1507,0,0.31,0.26,0.705660377,5,2,no,3.200000048,yes,no,no,White,yes,yes
1508,1,0.35,0.3,0.897435897,1,2,no,4.300000191,no,no,yes,White,yes,yes
1509,1,0.16,0.14,0.416666667,4,3,no,3.200000048,yes,no,yes,White,no,yes
1510,1,0.33,0.32,0.653333333,1,2,no,3.099999905,no,no,no,White,yes,yes
1511,0,0.39,0.27,0.896226415,6,2,yes,3.099999905,no,no,yes,White,yes,yes
1512,1,0.26,0.21,0.485714286,1,1,no,3.200000048,no,no,no,White,no,yes
1513,1,0.36,0.28,0.741935484,2,2,no,8.899999619,no,no,no,White,no,yes
1514,1,0.34,0.29,0.769565217,1,2,no,3.900000095,no,no,no,White,no,yes
1515,1,0.36,0.28,0.678899083,1,1,yes,2,no,no,no,White,no,yes
1516,1,0.33,0.25,0.504,1,2,no,3.200000048,no,no,no,White,yes,yes
1517,1,0.36,0.28,0.747252747,3,1,yes,3.200000048,no,no,no,White,no,yes
1518,1,0.37,0.36,0.73553719,1,2,no,3.099999905,no,no,yes,White,no,yes
1519,1,0.22,0.15,0.793103448,1,2,no,1.799999952,no,no,yes,White,no,yes
1520,1,0.34,0.26,0.785276074,2,1,no,2,no,no,no,White,no,yes
1521,1,0.34,0.25,0.722891566,1,1,no,5.300000191,no,no,no,White,no,yes
1522,1,0.4,0.31,0.920634921,5,2,no,3.200000048,no,no,yes,White,no,yes
1523,1,0.1,0.06,0.512328767,1,1,no,3.200000048,yes,no,yes,White,no,yes
1524,1,0.4,0.29,0.915254237,1,2,no,3.200000048,no,no,yes,White,yes,yes
1525,1,0.28,0.28,0.528301887,1,1,no,3.200000048,no,no,no,White,no,yes
1526,1,0.36,0.29,0.886178862,1,2,yes,1.799999952,no,no,no,White,no,yes
1527,1,0.39,0.34,0.914438503,1,2,no,3.200000048,no,no,no,African-American,yes,yes
1528,1,0.22,0.17,0.679069767,3,1,no,3.200000048,no,no,no,White,yes,yes
1529,1,0.36,0.22,0.811764706,1,2,no,4.300000191,no,no,yes,White,yes,yes
1530,1,0.34,0.23,0.916129032,1,1,no,3.200000048,no,no,no,White,no,yes
1531,1,0.32,0.24,0.8,1,2,no,3.200000048,no,no,no,White,yes,yes
1532,1,0.39,0.36,0.8,2,1,yes,3.099999905,no,no,no,White,no,yes
1533,0,0.31,0.29,0.295857988,1,2,no,3.200000048,no,no,no,White,yes,yes
1534,1,0.37,0.3,0.778280543,1,1,no,3.200000048,no,no,no,White,no,yes
1535,1,0.42,0.34,0.863414634,1,1,no,5.300000191,no,no,no,White,no,yes
1536,1,0.27,0.21,0.902255639,6,2,yes,3.200000048,no,no,yes,African-American,no,yes
1537,1,0.37,0.29,0.93006993,1,1,no,3.099999905,no,no,no,White,yes,yes
1538,1,0.32,0.23,0.771428571,1,2,no,1.799999952,no,no,no,White,yes,yes
1539,1,0.29,0.27,0.902702703,1,2,no,3.200000048,yes,no,no,African-American,yes,yes
1540,1,0.37,0.24,0.89010989,2,2,no,10.60000038,no,no,no,White,no,yes
1541,1,0.36,0.33,0.601694915,6,2,no,1.799999952,no,no,yes,White,yes,yes
1542,1,0.36,0.24,0.765957447,1,1,yes,4.300000191,no,no,no,White,no,yes
1543,1,0.33,0.16,0.802197802,6,2,no,1.799999952,no,no,yes,White,no,yes
1544,0,0.29,0.29,0.68877551,1,1,no,8.899999619,yes,no,no,White,yes,yes
1545,0,0.26,0.26,0.692262968,4,2,no,10.60000038,no,no,no,White,no,yes
